Name	Desc	Id	Title	Kind	Camp	Treasure	Portrait	ClientOnly	CorpseIdx	NpcResType	ArmorType	HelmType	WeaponType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	AttackFrame	ClassName	AIParam	SkillParam	PropParam	ScriptParam	WalkSpeed	RunSpeed	VisionRadius	ActiveRadius	ReviveFrame	DropRateFile	AIMaxTime	HeadPic	NoBoss	BloodType	LastAttackCalcType	AssignMode
张都洹	张都洹	5043		0	5	1				enemy107	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activenormal	certainroundskill	xoyo5	sc	6	6	300	700	540	\setting\npc\droprate\xoyogame\xoyogame_lv4.txt	18		1			
张都狟	张都狟	5044		0	5	1				enemy107	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activenormal	certainroundskill	xoyo5	sc	6	6	300	700	540	\setting\npc\droprate\xoyogame\xoyogame_lv4.txt	18		1			
黄婆婆	黄婆婆	5046		3	6	2				passerby062	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\passerby062.spr				
老徐	老徐	5047		3	6	2				passerby109	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\passerby065.spr				
腾格木合	腾格木合	5048		3	6	2				passerby039	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy072.spr				
木板	木板_120	5049		3	6	2				passerby189	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
麻绳	麻绳_120	5050		3	6	2				passerby188	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
护宝守卫	护宝守卫	5051		0	5	1				enemy086	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	certainroundskill	intensity3	sc	6	6	250	700	540		18					
小鲁班	小鲁班	5052		3	6	2				enemy003	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
小鲁班	小鲁班_120护送	5053		0	5	1				enemy003	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal	certainroundskill	fellow4	sc	6	6	250	700	540		18		1			
塔拉	塔拉	5054		3	6	2				passerby001	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\passerby001.spr				
野山参	野山参	5055		3	6	2				passerby132	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
青稞	青稞	5056		3	6	2				passerby128	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
金川	金川	5057		3	6	2				passerby085	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy041.spr				
纳拉	纳拉	5058		3	6	2				passerby037	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy029.spr				
沈必归	沈必归	5059		0	5	1				enemy067	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18		1			
上官哲	上官哲	5060		3	6	2				passerby007	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy057.spr				
姑月荣	姑月荣	5061		3	5	1				enemy106	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
小希	小希	5062		3	6	2				enemy137	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\passerby116.spr				
小月	小月	5063		3	6	2				passerby020	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\passerby020.spr				
刘老爷	刘老爷	5064		0	5	1				enemy145	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18		1			
丹碧秀	丹碧秀_120支	5065		3	6	2				enemy032	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy032.spr				
金达中	金达中	5066		0	5	1				enemy127	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18		1			
天忍明火	天忍明火	5067		3	6	2				passerby161	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
天忍阴火	天忍阴火	5068		3	6	2				passerby161	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
柯爷爷	柯爷爷	5069		3	6	2				passerby063	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy004.spr				
小柯	小柯	5070		3	6	2				enemy136	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy079.spr				
野狼	野狼_120	5071		0	5	1				ani012	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal	singleskillfist	intensity2	sc	6	6	250	700	360		18		1			
紫寰	紫寰	5072		3	6	2				passerby032	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\passerby030.spr				
坟包	坟包	5073		3	6	2				passerby162	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
胡汉五	胡汉五	5074		0	5	1				enemy096	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	certainroundskill	intensity4	sc	6	6	250	700	540		18					
天忍药箱	天忍药箱	5075		3	5	1				passerby122	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
小柯	小柯_护送	5076		0	5	1				enemy136	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal	certainroundskill	fellow4	sc	6	6	250	700	540		18		1			
姑月荣	姑月荣_战斗	5077		0	5	1				enemy106	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal2ex	jiancui90_2	intensity5	sc	6	6	250	700	540		18		1			
阿力	阿力_120	5078		3	5	1				passerby085	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
墓碑	墓碑_120	5079		3	6	2				passerby158	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
enemy060	enemy060	5080		0	5	1				enemy060	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy060.spr				
伪装宋兵	伪装宋兵	5081		0	5	1				enemy082	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity1	sc	6	6	250	700	540		18		1			
伪装宋兵长	伪装宋兵长	5082		0	5	1				enemy084	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity2	sc	6	6	250	700	540		18		1			
军粮车	军粮车	5083		3	5	1				enemy156	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18		1			
军粮车	军粮车	5084		0	0	1				enemy156	0	0	0	0	0	24	26	20	10	20	27		noaction	noskill	intensity5	sc	6	6	250	700	540		18		1			
神秘的雕像	神秘的雕像	5085		0	5	1				enemy145	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18		1			
灵壁蝮蛇	灵壁蝮蛇	5086		0	5	1				ani015	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal	singleskillfist	intensity2	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy066.spr	1			
灵壁蛇皇	灵壁蛇皇	5087		0	5	1				ani017	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy066.spr	1			
乌拉查	乌拉查_灵壁泊	5088	<color=green>马帮帮主<color>	3	5	1				enemy002	0	0	0	0	0	24	26	20	10	20	27		passivenormal2ex	sk	pp	sc	6	6	250	700	540		18	\image\item\other\sculpt\passerby064.spr	1			
毕再遇	毕再遇	5089	<color=green>大元帅<color>	3	5	1				enemy173	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy173.spr	1			
毕泉	毕泉	5090		3	5	1				enemy084	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy042.spr	1			
毕泉	毕泉	5091		0	5	1				enemy084	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity6	sc	6	6	250	700	540		18		1			
秦洼	秦洼	5092	<color=green>寂寞划水寨寨主<color>	3	5	1				passerby085	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18		1			
巡逻船	巡逻船	5093	<color=green>一夫当关<color>	0	5	1				passerby237	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18		1			
楼船	楼船	5094	<color=green>所向披靡<color>	0	5	1				passerby240	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18		1			
战船	战船	5095	<color=green>宋<color>	0	0	1				passerby239	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18		1			
主攻船	主攻船	5096	<color=green>势不可挡<color>	0	0	1				passerby238	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18		1			
军备船	军备船	5097	<color=green>宋<color>	0	0	1				passerby237	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18		1			
郭倪	郭倪	5098		3	5	1				passerby064	0	0	0	0	0	36	36	20	11	10	27		activenormal	certainroundskill	intensity5	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy158.spr	1			
芦苇虫	芦苇虫	5099		0	5	1				ani009	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal	singleskillfist	intensity2	sc	6	6	250	700	540		18		1			
芦苇鳄	芦苇鳄	5100		0	5	1				ani013	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal	singleskillfist	intensity2	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy080.spr				
癫鳄	癫鳄	5101	<color=green>狂躁不安<color>	0	5	1				ani013	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy081.spr				
毒萝花	毒萝花	5102		3	5	1				passerby126	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
军粮看守	军粮看守_灵壁泊	5103		0	5	1				enemy087	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity3	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy083.spr				
焚烧	焚烧	5104		3	5	2				passerby269	0	0	0	0	0	36	36	20	11	10	27	withprocesstagnpc		sk	intensity0	sc	6	6	400	700	510		18		1			
军备看守	军备看守_灵壁泊	5105		0	5	1				enemy086	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillmidrange	intensity3	sc	6	6	250	700	540		18		1			
袖箭箱	袖箭箱	5106		3	5	1				passerby122	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
缠手箱	缠手箱	5107		3	5	1				passerby122	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
飞刀箱	飞刀箱	5108		3	5	1				passerby122	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
玄慈大师	玄慈大师_灵壁泊	5109	<color=green>少林寺主持<color>	3	5	2				enemy009	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy012.spr	1			
宋秋石	宋秋石_灵壁泊	5110		3	5	2				enemy060	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy060.spr	1			
天忍弟子	天忍弟子_灵壁泊	5111		0	5	1				enemy047	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity3	sc	6	6	250	700	540		18		1			
慧净童子	慧净童子	5112		3	5	2				enemy136	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18		1			
无想师太	无想师太	5113	<color=green>峨嵋派掌门<color>	3	5	2				enemy030	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy030.spr	1			
福大灿	福大灿	5114		3	5	2				enemy039	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18		1			
福大灿	福大灿_战斗	5115		0	5	1				enemy039	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18		1			
生菜	生菜	5116		3	5	1				passerby133	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
黄莲	黄莲	5117		3	5	1				passerby131	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18					
殷方	殷方_灵壁泊	5118		3	5	2				enemy113	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\passerby061.spr	1			
殷方	殷方_灵壁泊护送	5119		0	5	1				enemy113	0	0	0	0	0	24	26	20	10	20	27		passivenormal	certainroundskill	fellow4	sc	6	6	250	700	540		18		1			
殷童	殷童_灵壁泊	5120		3	5	2				enemy035	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\passby027.spr	1			
殷童	殷童_灵壁泊护送	5121		0	5	1				enemy035	0	0	0	0	0	24	26	20	10	20	27		passivenormal	certainroundskill	fellow4	sc	6	6	250	700	540		18		1			
纳兰邦烈	纳兰邦烈	5122	<color=green>金军都统<color>	0	5	1				enemy090	0	0	0	0	0	24	26	20	10	20	27		passivenormal2ex	npc4531	intensity6	sc	6	6	250	700	540		18		1			
吴曦	吴曦	5123		0	5	1				enemy158	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity6	sc	6	6	250	700	540		18		1			
白秋琳	白秋琳_白府	5124	<color=green>调皮的幼女<color>	3	5	2				enemy137	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18		1			
走地鸡	走地鸡	5125		3	5	1				critter002	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18		1			
猪粪	猪粪	5126		3	5	1				passerby152	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18		1			
家猪	家猪	5127		3	5	1				critter013	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18		1			
白启山	白启山	5128		3	5	2				enemy057	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy075.spr	1			
朝廷看守	朝廷看守	5129		0	5	1				enemy171	0	0	0	0	0	24	26	20	10	20	27		activenormal2ex	kengtang90_2	intensity1	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy106.spr	1			
玄悲	玄悲_山寨	5130		3	5	2				enemy008	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18		1			
贪官	贪官_山寨	5131		0	5	1				enemy064	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal	singleskillfist	intensity3	sc	6	6	250	700	540		18		1			
奸商	奸商_山寨	5132		0	5	1				enemy015	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	qiwu90_1	intensity2	sc	6	6	250	700	540		18		1			
胡巨明	胡巨明_山寨	5133	<color=green>恶贯满盈<color>	0	5	1				enemy146	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal	singleskillfist	intensity5	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy110.spr	1			
竹年年	竹年年	5134	<color=green>山大王<color>	3	5	1				enemy111	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy128.spr	1			
无想	无想	5135	<color=green>山外来客<color>	3	5	2				enemy117	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy029.spr	1			
天目	天目	5136	<color=green>山外来客<color>	3	5	2				enemy049	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18		1			
金国追兵	金国追兵	5137		0	5	1				enemy087	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal	singleskillfist	intensity3	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy114.spr	1			
素贞	素贞	5138		3	5	2				critter063	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\passerby030.spr	1			
明旸	明旸_追杀	5139		3	5	2				enemy085	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy158.spr	1			
明旸	明旸_护送	5140		0	5	1				enemy085	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy158.spr	1			
明旸	明旸_花园	5141		3	5	2				enemy085	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy158.spr	1			
耶律楚材	耶律楚材_灵壁泊	5142		3	5	2				passerby059	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy048.spr	1			
天机子	天机子	5143	<color=green>机关大师<color>	3	5	2				passerby066	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18		1			
机关人	机关人	5144		0	5	1				enemy101	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	certainroundskill	intensity1	sc	6	6	250	700	540		18		1			
机关兽	机关兽	5145		0	5	1				enemy102	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	certainroundskill	intensity1	sc	6	6	250	700	540		18		1			
你敢碰我吗？	你敢碰我吗？_灵壁	5146		3	5	1				passerby138	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18		1			
一直很低调	一直很低调_灵壁	5147		3	5	1				passerby137	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18		1			
内奸	内奸_灵壁	5148		0	5	1				enemy077	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy125.spr	1			
狂暴机关人	狂暴机关人	5149		0	5	1				enemy104	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal2ex	kengtang90_2	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy126.spr	1			
吴曦	吴曦_灵壁泊	5150	<color=green>卖国求荣<color>	0	5	1				enemy158	0	0	0	0	0	24	26	20	10	20	27		activenormal	qiwu90_1	intensity5	sc	6	6	250	700	540		18		1			
辛弃疾	辛弃疾_灵壁	5151		3	5	2				enemy041	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy041.spr	1			
石兰	石兰_135	5152		3	5	1				passerby130	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18		1			
韩侂胄	韩侂胄_灵壁	5153		3	5	1				enemy157	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy157.spr	1			
白秋琳	白秋琳_灵壁	5154		3	5	2				passerby019	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\passerby019.spr	1			
白启山	白启山	5155		3	5	1				enemy057	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18		1			
宋军精锐	宋军精锐	5156		0	0	1				enemy085	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity4	sc	6	6	250	700	540		18		1			
安贞	安贞	5157	<color=green>左翼大将<color>	0	5	2				enemy165	0	0	0	0	0	36	36	20	11	10	27		passivenormal	singleskillfist	intensity5	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy041.spr	1			
合喜	合喜	5158	<color=green>右翼大将<color>	0	5	2				enemy133	0	0	0	0	0	36	36	20	11	10	27		passivenormal	singleskillfist	intensity5	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy041.spr	1			
完颜风	完颜风	5159	<color=green>金军大将<color>	0	5	1				enemy045	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity6	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy125.spr				
不起眼的旧箱子	不起眼的旧箱子	5160		3	5	1				passerby167	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18		1			
神秘的机关	神秘的机关_灵壁	5161		3	5	1				passerby135	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy139.spr				
诡异的机关	诡异的机关_灵壁	5162		3	5	1				passerby136	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy139.spr				
叛军	叛军	5163		0	5	1				enemy081	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity1	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy140.spr				
石兰童子	石兰童子	5164	<color=green>六亲不认<color>	0	5	1				enemy138	0	0	0	0	0	24	26	20	10	20	27		activenormal2ex	kengtang90_2	intensity4	sc	6	6	250	700	540		18		1			
阿旺	阿旺	5165	<color=green>白秋琳的好朋友<color>	3	5	1				enemy136	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18		1			
胖胖	胖胖	5166	<color=green>白秋琳的小伙伴<color>	4	5	1				critter015	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18		1			
鱼腥草	鱼腥草	5167		3	5	1				passerby127	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy144.spr				
灵壁野猿	灵壁野猿	5168		0	5	1				ani005	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal2ex	kengtang90_2	intensity1	sc	6	6	250	700	540		18		1			
白启山	白启山_护送	5169		0	5	1				enemy057	0	0	0	0	0	24	26	20	10	20	27		passivenormal	certainroundskill	fellow4	sc	6	6	250	700	540		18		1			
练习木桩	练习木桩	5170		0	5	1				passerby153	0	0	0	0	0	24	26	20	10	20	27	animal	noaction	noskill	muren	sc	6	6	250	700	540		18	ani001	1			
南岸火炮	南岸火炮	5171		3	5	1				passerby141	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18		1			
北岸火炮	北岸火炮	5172		3	5	1				passerby141	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18		1			
毒萝兽	毒萝兽	5173		0	5	1				ani004	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	certainroundskill	intensity1	sc	6	6	250	700	540		18		1			
福大生	福大生_对话	5174		3	5	2				enemy120	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	510		18		1			
福大生	福大生_战斗	5175		0	5	1				enemy120	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18		1			
古羽纳斯	古羽纳斯_灵壁泊	5176	<color=green>白蛮长老<color>	3	5	1				enemy070	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	250	700	540		18		1			
乌蛮女巫	乌蛮女巫_灵璧	5177		0	5	1				enemy112	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity1	sc	6	6	250	700	540		18		1			
乌蛮大祭司	乌蛮大祭司	5178		0	5	1				enemy109	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity3	sc	6	6	250	700	540		18		1			
巫蛊兽	巫蛊兽	5179	<color=green>乌蛮神兽<color>	0	5	1				enemy180	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	certainroundskill	intensity1	sc	6	6	250	700	540		18		1			
肖毕平	肖毕平	5180	<color=green>宋军卧底<color>	3	5	1				enemy086	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy072.spr	1			
宝龙	宝龙	5181	<color=green>金军总教头<color>	0	5	1				enemy045	0	0	0	0	0	24	26	20	10	20	27		activenormal	certainroundskill	intensity5	sc	6	6	250	700	540		18		1			
徐香香	徐香香	5182	<color=green>游龙使<color>	3	5	1				critter092	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	250	700	540		18		1			
贪狼机关	贪狼机关_灵壁	5183		3	5	1				passerby224	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc		sk	pp	sc	6	6	250	700	540		18		1			
破军机关	破军机关_灵壁	5184		3	5	1				passerby225	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc		sk	pp	sc	6	6	250	700	540		18		1			
朱雀机关	朱雀机关_灵壁	5185		3	5	1				passerby226	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc		sk	pp	sc	6	6	250	700	540		18		1			
玄武机关	玄武机关_灵壁	5186		3	5	1				passerby227	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc		sk	pp	sc	6	6	250	700	540		18		1			
鬼灵	鬼灵	5187		0	5	1				enemy130	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity1	sc	6	6	250	700	540		18		1			
