Name	Id	Genre	DetailType	ParticularType	Level	Series	Bind	ReputeCamp	ReputeClass	ReputeLevel	OfficialLevel	TradeLog	honor	timeout	tongfund	tongenergy	fightpowerrank	goodsindex	goodsprice	valuecoinindex	valuecoinprice
[Ỷ Thiên] Kế Nghiệp Định Hải Thương	4363	2	1	1491	10	1												6	1000		
[Ỷ Thiên] Hám Thiên Sùng Minh Chùy	4364	2	1	1492	10	1												6	1000		
[Ỷ Thiên] Minh Ảo Xuyên Tâm Đao	4365	2	1	1493	10	2												6	1000		
[Ỷ Thiên] U Lung Thực Cốt Triền Thủ	4366	2	1	1494	10	2												6	1000		
[Ỷ Thiên] Tê Hoàng Thanh Sương Đao	4367	2	1	1495	10	3												6	1000		
[Ỷ Thiên] Vũ Ảo Băng Phong Triền Thủ	4368	2	1	1496	10	3												6	1000		
[Ỷ Thiên] Vô Ma Thủy Tuyết Triền Thủ	4369	2	1	1497	10	3												6	1000		
[Ỷ Thiên] Bích Hải Thế Hương Vô Gian Kiếm	4370	2	1	1498	10	3												6	1000		
[Ỷ Thiên] Định Khái Hỏa Vân Côn	4371	2	1	1499	10	4												6	1000		
[Ỷ Thiên] Ma Hoàng Dung Kim Kích	4372	2	1	1500	10	4												6	1000		
[Ỷ Thiên] Đồng Cừu Mật Vân Triền Thủ	4373	2	1	1501	10	4												6	1000		
[Ỷ Thiên] Ma Sát Liêu Nguyên Đao	4374	2	1	1502	10	4												6	1000		
[Ỷ Thiên] Sương Tinh Đoạn Thổ Đao	4375	2	1	1503	10	5												6	1000		
[Ỷ Thiên] Cập Phong Chân Vũ Kiếm	4376	2	1	1504	10	5												6	1000		
[Ỷ Thiên] Lăng Nhạc Chân Viên Kiếm	4377	2	1	1505	10	5												6	1000		
[Ỷ Thiên] Lôi Khung Trích Tinh Kiếm	4378	2	1	1506	10	5												6	1000		
[Ỷ Thiên] Kinh Lôi Sát Thiên Chùy	4379	2	1	1507	10	2												6	1000		
[Ỷ Thiên] Kiếp Diệm Hoàng Hoan Kiếm	4380	2	1	1508	10	2												6	1000		
[Ỷ Thiên] Vô Gian Xuất Trần Kiếm	4381	2	1	1509	10	3												6	1000		
[Ỷ Thiên] Viêm Phụng Lục Mạch Thần Kiếm	4382	2	1	1510	10	3												6	1000		
[Ỷ Thiên] Băng Hàn Lang Nha Phi Đao	4383	2	2	1471	10	2												6	1000		
[Ỷ Thiên] Mãn Thiên Mộc Viêm Hoa Vũ	4384	2	2	1472	10	2												6	1000		
Trang bi Cap 1	4385	5	19	1	1	0	1											7	100		
Trang bi Cap 1	4386	5	20	1	1	0	1											7	100		
Trang bi Cap 1	4387	5	21	1	1	0	1											7	100		
Trang bi Cap 1	4388	5	22	1	1	0	1											7	100		
Trang bi Cap 1	4389	5	23	1	1	0	1											7	100		
Trang bi Cap 2	4390	5	19	1	2	0	1											7	500		
Trang bi Cap 2	4391	5	20	1	2	0	1											7	500		
Trang bi Cap 2	4392	5	21	1	2	0	1											7	500		
Trang bi Cap 2	4393	5	22	1	2	0	1											7	500		
Trang bi Cap 2	4394	5	23	1	2	0	1											7	500		
Trang bi Cap 3	4395	5	19	1	3	0	1											7	5000		
Trang bi Cap 3	4396	5	20	1	3	0	1											7	5000		
Trang bi Cap 3	4397	5	21	1	3	0	1											7	5000		
Trang bi Cap 3	4398	5	22	1	3	0	1											7	5000		
Trang bi Cap 3	4399	5	23	1	3	0	1											7	5000		
[Thú Cưỡi] Ô Vân Đạp Tuyết	4169	1	12	20032	1	0												5	50		
[Thú Cưỡi] Đích Lô	4170	1	12	20033	1	0												5	50		
[Thú Cưỡi] Tuyệt Ảnh	4171	1	12	20034	1	0												5	50		
[Thú Cưỡi] Chiếu Dạ Ngọc Sư Tử	4172	1	12	20035	1	0												5	50		
[Thú Cưỡi] Tuyết Hồn	4173	1	12	20038	1	0												5	50		
[Thú Cưỡi] Ức Vân	4174	1	12	20039	1	0												5	50		
[Thú Cưỡi] Tuyết Hồn	4175	1	12	20041	1	0												5	50		
[Thú Cưỡi] Bôn Tiêu  	4176	1	12	20046	1	0												5	50		
[Thú Cưỡi] Phiên Vũ  	4177	1	12	20047	1	0												5	50		
[Thú Cưỡi] Trục Nhật  	4178	1	12	20049	1	0												5	50		
[Thú Cưỡi] Lăng Thiên  	4179	1	12	20051	1	0												5	50		
[Thú Cưỡi] Hãn Huyết Bảo Mã	4180	1	12	20036	1	0												5	50		
[Thú Cưỡi] Lam Kỳ Lân	4181	1	12	20037	1	0												5	50		
[Thú Cưỡi] Hắc Kỳ Lân	4182	1	12	20040	1	0												5	50		
[Thú Cưỡi] Tuyệt Thế Tuyết Vũ	4183	1	12	20042	1	0												5	50		
[Thú Cưỡi] Hãn Huyết Thần Mã 	4184	1	12	20043	1	0												5	50		
[Thú Cưỡi] Bạch Lộc Lục 	4185	1	12	20044	1	0												5	50		
[Thú Cưỡi] Bạch Lộc Lam  	4186	1	12	20045	1	0												5	50		
[Thú Cưỡi] Kim Mao Sư Tử  	4187	1	12	20055	1	0												5	30		
[Thú Cưỡi] Lạc Đà Không Bướu (Trắng)  	4188	1	12	20057	1	0												5	50		
[Thú Cưỡi] Bạch Mao Sư Tử  	4189	1	12	20053	1	0												5	50		
[Thú Cưỡi] Hắc Mao Sư Tử  	4190	1	12	20059	1	0												5	50		
[Thú Cưỡi] Tự Quỳ  	4191	1	12	20060	1	0												5	50		
[Thú Cưỡi] Ngựa Đeo Hoa  	4192	1	12	20061	1	0												5	50		
[Thú Cưỡi] Tuyết Vũ Thiên Hương  	4193	1	12	20063	1	0												5	50		
[Thú Cưỡi] Hỏa Vũ Thiên Hương  	4194	1	12	20070	1	0												5	50		
[Thú Cưỡi] Ngọn Gió Sa Mạc  	4195	1	12	20072	1	0												5	50		
[Thú Cưỡi] Hành Giả Sa Mạc  	4196	1	12	20073	1	0												5	50		
[Thú Cưỡi] Lạc Đà Không Bướu (Đỏ)  	4197	1	12	20074	1	0												5	50		
[Thú Cưỡi] Lạc Đà Không Bướu (Lục)  	4198	1	12	20075	1	0												5	50		
[Thú Cưỡi] Xích Thố  	4199	1	12	20076	1	0												5	50		
[Thú Cưỡi] Hoàng Kim Linh Dương Giáp  	4200	1	12	20077	1	0												5	50		
[Thú Cưỡi] Lừa Đeo Hoa  	4201	1	12	20078	1	0												5	50		
[Thú Cưỡi] Thỏ Nhát Gan  	4202	1	12	20079	1	0												5	50		
[Thú Cưỡi] Tứ Bất Tượng  	4203	1	12	20080	1	0												5	50		
[Thú Cưỡi] Kim Mã Xung Kích  	4204	1	12	20081	1	0												5	50		
[Thú Cưỡi] Hắc Mã Cuồng Chiến  	4205	1	12	20082	1	0												5	50		
[Thú Cưỡi] Bạch Mã Cuồng Chiến  	4206	1	12	20083	1	0												5	50		
[Thú Cưỡi] Hắc Huyết Thần Ngưu  	4207	1	12	20084	1	0												5	50		
[Thú Cưỡi] Hắc Mã Huyết Giác  	4208	1	12	20085	1	0												5	50		
[Mặt Nạ] Quân Lâm Truyền Kỳ Quan +1  	4209	1	13	150	10	0												5	50		
[Bậc 1] Siêu Thần Nhật Tuyệt Nhẫn_Nam  	4210	1	17	20020	10	0												5	100		
[Bậc 1] Siêu Thần Nhật Tuyệt Nhẫn_Nữ  	4211	1	17	20021	10	0												5	100		
Tiểu Du Long	4400	18	1	1251	1	0	1											7	10000		
Tiểu Du Long	4401	18	1	1251	2	0	1											7	10000		
Tiểu Du Long	4402	18	1	1251	3	0	1											7	10000		
Tiểu Du Long	4403	18	1	1251	4	0	1											7	10000		
Tiểu Du Long	4404	18	1	1251	5	0	1											7	10000		
Tiểu Du Long	4405	18	1	1251	6	0	1											7	10000		
Tiểu Du Long	4406	18	1	1251	7	0	1											7	10000		
Tiểu Du Long	4407	18	1	1251	8	0	1											7	10000		
Tiểu Du Long	4408	18	1	1251	9	0	1											7	10000		
Tẩy Tủy Kinh (Sơ)	4409	18	1	192	1	0	1											7	500		
Tẩy Tủy Kinh (Trung)	4410	18	1	192	2	0	1											7	1000		
Võ Lâm Mật Tịch (Sơ)	4411	18	1	191	1	0	1											7	500		
Võ Lâm Mật Tịch (Trung)	4412	18	1	191	2	0	1											7	1000		
Bánh ít bát bảo	4413	18	1	326	2	0	1											7	1000		
Bánh ít thập cẩm	4414	18	1	326	3	0	1											7	2000		
Thái Vân Truy Nguyệt	4415	18	1	464	1	0	1											7	1000		
Thương Hải Nguyệt Minh	4416	18	1	465	1	0	1											7	2000		
Ưng Tử Ấn  	4417	1	16	14	1	0												5	50		
Phụng Tử Ấn  	4418	1	16	15	1	0												5	50		
Hổ Tử Ấn  	4419	1	16	16	1	0												5	50		
Long Tử Ấn  	4420	1	16	17	1	0												5	50		
[Chiến Trường] Ngũ Trường Ấn  	4421	1	18	16	10	0	3											8	1000		
[Chiến Trường] Giáo Úy Ấn  	4422	1	18	17	10	0	3											8	3000		
[Chiến Trường] Đô Úy Ấn  	4423	1	18	18	10	0	3											8	5000		
[Chiến Trường] Tham Tướng Ấn  	4424	1	18	19	10	0	3											8	7000		
[Chiến Trường] Thống Lĩnh Ấn  	4425	1	18	20	10	0	3											8	9000		
[Chiến Trường] Đại Tướng Ấn  	4426	1	18	21	10	0	3											8	11000		
[Chiến Trường] Nguyên Soái Ấn  	4427	1	18	22	10	0	3											8	15000		
[Bảo Rương] Mảnh Ghép Cực Phẩm	4428	18	1	2429	1	0	1	1												3	20
Mảnh Ghép Mặt Nạ	4429	18	1	3222	1	0	1	1												3	30
Mảnh Ghép Phi Phong	4430	18	1	3222	2	0	1	1												3	30
Mảnh Ghép Phong Thần Ấn	4431	18	1	2454	1	0	1	1												3	30
Thú Cưỡi Đơn	4432	18	1	2453	1	0	1	1												3	20
Thú Cưỡi Đơn	4433	18	1	2453	1	0	1	1												3	20
Đá Cường Hóa	4434	18	1	2430	1	0	1	1												3	20
Đá Cường Hóa	4435	18	1	2430	1	0	1	1												3	20
Huyền Tinh Vẫn Thạch	4436	18	1	2452	1	0	1	1												3	20
Đá Cường Hóa	4437	18	1	2430	1	0	1	1												3	20
Đá Cường Hóa	4438	18	1	2445	1	0	1	1												3	20
Phi Phong Đại Thánh Vương Giả hệ Kim - Nam	4439	1	17	20040	10	5	1						10	43200				1	225000		
Phi Phong Đại Thánh Vương Giả hệ Mộc - Nam	4440	1	17	20041	10	5	1						10	43200				1	225000		
Phi Phong Đại Thánh Vương Giả hệ Thủy - Nam	4441	1	17	20042	10	5	1						10	43200				1	225000		
Phi Phong Đại Thánh Vương Giả hệ Hỏa - Nam	4442	1	17	20043	10	5	1						10	43200				1	225000		
Phi Phong Đại Thánh Vương Giả hệ Thổ - Nam	4443	1	17	20044	10	5	1						10	43200				1	225000		
Phi Phong Đại Thánh Vương Giả hệ Kim - Nữ	4444	1	17	20045	10	5	1						10	43200				1	225000		
Phi Phong Đại Thánh Vương Giả hệ Mộc - Nữ	4445	1	17	20046	10	5	1						10	43200				1	225000		
Phi Phong Đại Thánh Vương Giả hệ Thủy - Nữ	4446	1	17	20047	10	5	1						10	43200				1	225000		
Phi Phong Đại Thánh Vương Giả hệ Hỏa - Nữ	4447	1	17	20048	10	5	1						10	43200				1	225000		
Phi Phong Đại Thánh Vương Giả hệ Thổ - Nữ	4448	1	17	20049	10	5	1						10	43200				1	225000		
Phi Phong Siêu Thần Vương Giả hệ Kim - Nam	4449	1	17	20050	10	5	1						10	43200				1	337500		
Phi Phong Siêu Thần Vương Giả hệ Mộc - Nam	4450	1	17	20051	10	5	1						10	43200				1	337500		
Phi Phong Siêu Thần Vương Giả hệ Thủy - Nam	4451	1	17	20052	10	5	1						10	43200				1	337500		
Phi Phong Siêu Thần Vương Giả hệ Hỏa - Nam	4452	1	17	20053	10	5	1						10	43200				1	337500		
Phi Phong Siêu Thần Vương Giả hệ Thổ - Nam	4453	1	17	20054	10	5	1						10	43200				1	337500		
Phi Phong Siêu Thần Vương Giả hệ Kim - Nữ	4454	1	17	20055	10	5	1						10	43200				1	337500		
Phi Phong Siêu Thần Vương Giả hệ Mộc - Nữ	4455	1	17	20056	10	5	1						10	43200				1	337500		
Phi Phong Siêu Thần Vương Giả hệ Thủy - Nữ	4456	1	17	20057	10	5	1						10	43200				1	337500		
Phi Phong Siêu Thần Vương Giả hệ Hỏa - Nữ	4457	1	17	20058	10	5	1						10	43200				1	337500		
Phi Phong Siêu Thần Vương Giả hệ Thổ - Nữ	4458	1	17	20059	10	5	1						10	43200				1	337500		
Thiên Địa Thủy Hoàng Long Lân Y	4459	4	3	931	10	5	1	1										9	500		
Thiên Địa Thủy Hoàng Long Lân Y	4460	4	3	933	10	3	1	1										9	500		
Thiên Địa Thủy Hoàng Long Lân Y	4461	4	3	935	10	1	1	1										9	500		
Thiên Địa Thủy Hoàng Long Lân Y	4462	4	3	937	10	2	1	1										9	500		
Thiên Địa Thủy Hoàng Long Lân Y	4463	4	3	939	10	4	1	1										9	500		
Thiên Địa Thủy Hoàng Long Lân Y	4464	4	3	932	10	5	1	1										9	500		
Thiên Địa Thủy Hoàng Long Lân Y	4465	4	3	934	10	3	1	1										9	500		
Thiên Địa Thủy Hoàng Long Lân Y	4466	4	3	936	10	1	1	1										9	500		
Thiên Địa Thủy Hoàng Long Lân Y	4467	4	3	938	10	2	1	1										9	500		
Thiên Địa Thủy Hoàng Long Lân Y	4468	4	3	940	10	4	1	1										9	500		
Thiên Địa Vũ Uy Lẫm Nhật Tinh Huyễn Phù	4469	4	6	1016	10	3	1	1										9	1000		
Thiên Địa Vũ Uy Lẫm Nhật Tinh Huyễn Phù	4470	4	6	1017	10	4	1	1										9	1000		
Thiên Địa Vũ Uy Lẫm Nhật Tinh Huyễn Phù	4471	4	6	1018	10	2	1	1										9	1000		
Thiên Địa Vũ Uy Lẫm Nhật Tinh Huyễn Phù	4472	4	6	1019	10	5	1	1										9	1000		
Thiên Địa Vũ Uy Lẫm Nhật Tinh Huyễn Phù	4473	4	6	1020	10	1	1	1										9	1000		
Thiên Địa Vũ Uy Cô Tinh Giới Chỉ	4474	4	4	1036	10	4	1	1										9	1000		
Thiên Địa Vũ Uy Cô Tinh Giới Chỉ	4475	4	4	1037	10	1	1	1										9	1000		
Thiên Địa Vũ Uy Cô Tinh Giới Chỉ	4476	4	4	1038	10	5	1	1										9	1000		
Thiên Địa Vũ Uy Cô Tinh Giới Chỉ	4477	4	4	1039	10	3	1	1										9	1000		
Thiên Địa Vũ Uy Cô Tinh Giới Chỉ	4478	4	4	1040	10	2	1	1										9	1000		
Thiên Địa Vũ Uy Cô Tinh Giới Chỉ	4479	4	4	1041	10	4	1	1										9	1000		
Thiên Địa Vũ Uy Cô Tinh Giới Chỉ	4480	4	4	1042	10	1	1	1										9	1000		
Thiên Địa Vũ Uy Cô Tinh Giới Chỉ	4481	4	4	1043	10	5	1	1										9	1000		
Thiên Địa Vũ Uy Cô Tinh Giới Chỉ	4482	4	4	1044	10	3	1	1										9	1000		
Thiên Địa Vũ Uy Cô Tinh Giới Chỉ	4483	4	4	1045	10	2	1	1										9	1000		
Thiên Địa Trục Lộc Lưu Vân Liên	4484	4	5	957	10	2	1	1										9	1000		
Thiên Địa Trục Lộc Lưu Vân Liên	4485	4	5	951	10	5	1	1										9	1000		
Thiên Địa Trục Lộc Lưu Vân Liên	4486	4	5	959	10	4	1	1										9	1000		
Thiên Địa Trục Lộc Lưu Vân Liên	4487	4	5	955	10	1	1	1										9	1000		
Thiên Địa Trục Lộc Lưu Vân Liên	4488	4	5	953	10	3	1	1										9	1000		
Thiên Địa Trục Lộc Lưu Vân Liên	4489	4	5	956	10	2	1	1										9	1000		
Thiên Địa Trục Lộc Lưu Vân Liên	4490	4	5	950	10	5	1	1										9	1000		
Thiên Địa Trục Lộc Lưu Vân Liên	4491	4	5	958	10	4	1	1										9	1000		
Thiên Địa Trục Lộc Lưu Vân Liên	4492	4	5	954	10	1	1	1										9	1000		
Thiên Địa Trục Lộc Lưu Vân Liên	4493	4	5	952	10	3	1	1										9	1000		
Thiên Địa Thủy Hoàng Chiến Đăng Bội	4494	4	11	1046	10	2	1	1										9	1000		
Thiên Địa Thủy Hoàng Chiến Đăng Bội	4495	4	11	1048	10	5	1	1										9	1000		
Thiên Địa Thủy Hoàng Chiến Đăng Bội	4496	4	11	1050	10	4	1	1										9	1000		
Thiên Địa Thủy Hoàng Chiến Đăng Bội	4497	4	11	1052	10	1	1	1										9	1000		
Thiên Địa Thủy Hoàng Chiến Đăng Bội	4498	4	11	1054	10	3	1	1										9	1000		
Thiên Địa Thủy Hoàng Chiến Đăng Bội	4499	4	11	1047	10	2	1	1										9	1000		
Thiên Địa Thủy Hoàng Chiến Đăng Bội	4500	4	11	1049	10	5	1	1										9	1000		
Thiên Địa Thủy Hoàng Chiến Đăng Bội	4501	4	11	1051	10	4	1	1										9	1000		
Thiên Địa Thủy Hoàng Chiến Đăng Bội	4502	4	11	1053	10	1	1	1										9	1000		
Thiên Địa Thủy Hoàng Chiến Đăng Bội	4503	4	11	1055	10	3	1	1										9	1000		
Thiên Địa Trục Lộc Kinh Vân Khôi	4504	4	9	1056	10	1	1	1										9	500		
Thiên Địa Trục Lộc Kinh Vân Khôi	4505	4	9	1058	10	2	1	1										9	500		
Thiên Địa Trục Lộc Kinh Vân Khôi	4506	4	9	1060	10	3	1	1										9	500		
Thiên Địa Trục Lộc Kinh Vân Khôi	4507	4	9	1062	10	4	1	1										9	500		
Thiên Địa Trục Lộc Kinh Vân Khôi	4508	4	9	1064	10	5	1	1										9	500		
Thiên Địa Trục Lộc Kinh Vân Khôi	4509	4	9	1057	10	1	1	1										9	500		
Thiên Địa Trục Lộc Kinh Vân Khôi	4510	4	9	1059	10	2	1	1										9	500		
Thiên Địa Trục Lộc Kinh Vân Khôi	4511	4	9	1061	10	3	1	1										9	500		
Thiên Địa Trục Lộc Kinh Vân Khôi	4512	4	9	1063	10	4	1	1										9	500		
Thiên Địa Trục Lộc Kinh Vân Khôi	4513	4	9	1065	10	5	1	1										9	500		
Thiên Địa Vũ Uy Hậu Nghệ Lữ	4514	4	7	1066	10	3	1	1										9	500		
Thiên Địa Vũ Uy Hậu Nghệ Lữ	4515	4	7	1068	10	4	1	1										9	500		
Thiên Địa Vũ Uy Hậu Nghệ Lữ	4516	4	7	1070	10	2	1	1										9	500		
Thiên Địa Vũ Uy Hậu Nghệ Lữ	4517	4	7	1072	10	5	1	1										9	500		
Thiên Địa Vũ Uy Hậu Nghệ Lữ	4518	4	7	1074	10	1	1	1										9	500		
Thiên Địa Vũ Uy Hậu Nghệ Lữ	4519	4	7	1067	10	3	1	1										9	500		
Thiên Địa Vũ Uy Hậu Nghệ Lữ	4520	4	7	1069	10	4	1	1										9	500		
Thiên Địa Vũ Uy Hậu Nghệ Lữ	4521	4	7	1071	10	2	1	1										9	500		
Thiên Địa Vũ Uy Hậu Nghệ Lữ	4522	4	7	1073	10	5	1	1										9	500		
Thiên Địa Vũ Uy Hậu Nghệ Lữ	4523	4	7	1075	10	1	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4524	4	10	1076	10	2	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4525	4	10	1078	10	2	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4526	4	10	1080	10	5	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4527	4	10	1082	10	5	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4528	4	10	1084	10	4	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4529	4	10	1086	10	4	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4530	4	10	1088	10	1	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4531	4	10	1090	10	1	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4532	4	10	1092	10	3	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4533	4	10	1094	10	3	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4534	4	10	1077	10	2	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4535	4	10	1079	10	2	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4536	4	10	1081	10	5	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4537	4	10	1083	10	5	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4538	4	10	1085	10	4	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4539	4	10	1087	10	4	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4540	4	10	1089	10	1	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4541	4	10	1091	10	1	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4542	4	10	1093	10	3	1	1										9	500		
Thiên Địa Thủy Hoàng Hồng Hoang Uyển	4543	4	10	1095	10	3	1	1										9	500		
Thiên Địa Trục Lộc Hoàng Long Triền Yêu	4544	4	8	1096	10	3	1	1										9	500		
Thiên Địa Trục Lộc Hoàng Long Triền Yêu	4545	4	8	1098	10	3	1	1										9	500		
Thiên Địa Trục Lộc Hoàng Long Triền Yêu	4546	4	8	1100	10	3	1	1										9	500		
Thiên Địa Trục Lộc Hoàng Long Triền Yêu	4547	4	8	1102	10	3	1	1										9	500		
Thiên Địa Trục Lộc Hoàng Long Triền Yêu	4548	4	8	1104	10	3	1	1										9	500		
Thiên Địa Trục Lộc Hoàng Long Triền Yêu	4549	4	8	1097	10	3	1	1										9	500		
Thiên Địa Trục Lộc Hoàng Long Triền Yêu	4550	4	8	1099	10	3	1	1										9	500		
Thiên Địa Trục Lộc Hoàng Long Triền Yêu	4551	4	8	1101	10	3	1	1										9	500		
Thiên Địa Trục Lộc Hoàng Long Triền Yêu	4552	4	8	1103	10	3	1	1										9	500		
Thiên Địa Trục Lộc Hoàng Long Triền Yêu	4553	4	8	1105	10	3	1	1										9	500		
[Ngoại Trang] Long Minh Quán	4554	1	26	44	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4555	1	26	45	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4556	1	26	46	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4557	1	26	47	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4558	1	26	48	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4559	1	26	49	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4560	1	26	50	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4561	1	26	51	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4562	1	26	52	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4563	1	26	53	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4564	1	26	54	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4565	1	26	55	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4566	1	26	56	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4567	1	26	57	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4568	1	26	58	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4569	1	26	59	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4570	1	26	60	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4571	1	25	42	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4572	1	25	43	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4573	1	25	44	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4574	1	25	45	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4575	1	25	46	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4576	1	25	47	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4577	1	25	48	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4578	1	25	49	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4579	1	25	50	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4580	1	25	51	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4581	1	25	52	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4582	1	25	53	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4583	1	25	54	2	0	1										50	2	1		
[Ngoại Trang] Long Minh Quán	4584	1	25	55	2	0	1										50	2	1		
Viêm Dương Long Tử  	4585	1	12	20086	1	0												5	50		
Lạc Thái Li Vẫn  	4586	1	12	20087	1	0												5	50		
Phi Phong Đại Thánh Vương Giả hệ Kim - Nam	4587	1	17	20016	10	5	1							4320				3		3	100
Phi Phong Đại Thánh Vương Giả hệ Kim - Nam	4588	1	17	20017	10	5	1							4320				3		3	100
Phi Phong Đại Thánh Vương Giả hệ Kim - Nam	4589	1	13	148	10	5	1							4320				3		3	100
Phi Phong Đại Thánh Vương Giả hệ Kim - Nam	4590	1	16	19	1	5	1							4320				3		3	100
Hoan Hoan	4591	1	12	20089	1	0												5	50		
Hỷ Hỷ	4592	1	12	20090	1	0												5	50		
Hổ Cát Tường	4593	1	12	20091	1	0												5	50		
Trận pháp-Cao: Ngũ Hành Trận	4594	1	15	1	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4595	1	15	2	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4596	1	15	3	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4597	1	15	4	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4598	1	15	5	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4599	1	15	6	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4600	1	15	7	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4601	1	15	8	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4602	1	15	9	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4603	1	15	10	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4604	1	15	11	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4605	1	15	12	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4606	1	15	13	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4607	1	15	14	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4608	1	15	15	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4609	1	15	16	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4610	1	15	17	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4611	1	15	18	3	1	1							43200				1	112500
Trận pháp-Cao: Ngũ Hành Trận	4612	1	15	19	3	1	1							43200				1	112500
Kim Long Trục Lộc Dục Huyết Khôi	4613	4	9	1056	10	4	1	8	1	7											
Kim Long Trục Lộc Dục Huyết Khôi	4614	4	9	1058	10	4	1	8	1	7											
Kim Long Trục Lộc Dục Huyết Khôi	4615	4	9	1060	10	4	1	8	1	7											
Kim Long Trục Lộc Dục Huyết Khôi	4616	4	9	1062	10	4	1	8	1	7											
Kim Long Trục Lộc Dục Huyết Khôi	4617	4	9	1064	10	4	1	8	1	7											
Kim Long Trục Lộc Dục Huyết Khôi	4618	4	9	1057	10	4	1	8	1	7											
Kim Long Trục Lộc Dục Huyết Khôi	4619	4	9	1059	10	4	1	8	1	7											
