Id	MapId	Type	Point_x	Point_y	Content
22	1438	2	230	212	\image\ui\001a\minimap\yellowpoint.spr
23	1438	1	140	186	Truyền Tống Hội Trường
24	1438	2	140	198	\image\ui\001a\minimap\yellowpoint.spr
25	1438	1	278	324	Quan Hội Trường
26	1438	2	278	336	\image\ui\001a\minimap\yellowpoint.spr
27	1438	1	316	296	Thủ Khố
28	1438	2	316	308	\image\ui\001a\minimap\yellowpoint.spr
29	1438	1	373	270	Thương Nhân Hội Trường
30	1438	2	373	282	\image\ui\001a\minimap\yellowpoint.spr
31	1438	1	282	258	Truyền Tống Hội Trường
32	1438	2	282	270	\image\ui\001a\minimap\yellowpoint.spr
1	1439	1	332	150	Quan Hội Trường
2	1439	2	332	162	\image\ui\001a\minimap\yellowpoint.spr
3	1439	1	376	122	Thủ Khố
4	1439	2	376	134	\image\ui\001a\minimap\yellowpoint.spr
5	1439	1	442	122	Thương Nhân Hội Trường
6	1439	2	442	134	\image\ui\001a\minimap\yellowpoint.spr
7	1439	1	388	90	Truyền Tống Hội Trường
8	1439	2	388	102	\image\ui\001a\minimap\yellowpoint.spr
9	1439	1	474	222	Quan Hội Trường
10	1439	2	474	234	\image\ui\001a\minimap\yellowpoint.spr
11	1439	1	520	192	Thủ Khố
12	1439	2	520	204	\image\ui\001a\minimap\yellowpoint.spr
13	1439	1	582	194	Thương Nhân Hội Trường
14	1439	2	582	206	\image\ui\001a\minimap\yellowpoint.spr
15	1439	1	524	158	Truyền Tống Hội Trường
16	1439	2	524	170	\image\ui\001a\minimap\yellowpoint.spr
17	1439	1	132	254	Quan Hội Trường
18	1439	2	132	266	\image\ui\001a\minimap\yellowpoint.spr
19	1439	1	174	228	Thủ Khố
20	1439	2	174	240	\image\ui\001a\minimap\yellowpoint.spr
21	1439	1	230	200	Thương Nhân Hội Trường
22	1439	2	230	212	\image\ui\001a\minimap\yellowpoint.spr
23	1439	1	140	186	Truyền Tống Hội Trường
24	1439	2	140	198	\image\ui\001a\minimap\yellowpoint.spr
25	1439	1	278	324	Quan Hội Trường
26	1439	2	278	336	\image\ui\001a\minimap\yellowpoint.spr
27	1439	1	316	296	Thủ Khố
28	1439	2	316	308	\image\ui\001a\minimap\yellowpoint.spr
29	1439	1	373	270	Thương Nhân Hội Trường
30	1439	2	373	282	\image\ui\001a\minimap\yellowpoint.spr
31	1439	1	282	258	Truyền Tống Hội Trường
32	1439	2	282	270	\image\ui\001a\minimap\yellowpoint.spr
1	1440	1	332	150	Quan Hội Trường
2	1440	2	332	162	\image\ui\001a\minimap\yellowpoint.spr
3	1440	1	376	122	Thủ Khố
4	1440	2	376	134	\image\ui\001a\minimap\yellowpoint.spr
5	1440	1	442	122	Thương Nhân Hội Trường
6	1440	2	442	134	\image\ui\001a\minimap\yellowpoint.spr
7	1440	1	388	90	Truyền Tống Hội Trường
8	1440	2	388	102	\image\ui\001a\minimap\yellowpoint.spr
9	1440	1	474	222	Quan Hội Trường
10	1440	2	474	234	\image\ui\001a\minimap\yellowpoint.spr
11	1440	1	520	192	Thủ Khố
12	1440	2	520	204	\image\ui\001a\minimap\yellowpoint.spr
13	1440	1	582	194	Thương Nhân Hội Trường
14	1440	2	582	206	\image\ui\001a\minimap\yellowpoint.spr
15	1440	1	524	158	Truyền Tống Hội Trường
16	1440	2	524	170	\image\ui\001a\minimap\yellowpoint.spr
17	1440	1	132	254	Quan Hội Trường
18	1440	2	132	266	\image\ui\001a\minimap\yellowpoint.spr
19	1440	1	174	228	Thủ Khố
20	1440	2	174	240	\image\ui\001a\minimap\yellowpoint.spr
21	1440	1	230	200	Thương Nhân Hội Trường
22	1440	2	230	212	\image\ui\001a\minimap\yellowpoint.spr
23	1440	1	140	186	Truyền Tống Hội Trường
24	1440	2	140	198	\image\ui\001a\minimap\yellowpoint.spr
25	1440	1	278	324	Quan Hội Trường
26	1440	2	278	336	\image\ui\001a\minimap\yellowpoint.spr
27	1440	1	316	296	Thủ Khố
28	1440	2	316	308	\image\ui\001a\minimap\yellowpoint.spr
29	1440	1	373	270	Thương Nhân Hội Trường
30	1440	2	373	282	\image\ui\001a\minimap\yellowpoint.spr
31	1440	1	282	258	Truyền Tống Hội Trường
32	1440	2	282	270	\image\ui\001a\minimap\yellowpoint.spr
1	1441	1	332	150	Quan Hội Trường
2	1441	2	332	162	\image\ui\001a\minimap\yellowpoint.spr
3	1441	1	376	122	Thủ Khố
4	1441	2	376	134	\image\ui\001a\minimap\yellowpoint.spr
5	1441	1	442	122	Thương Nhân Hội Trường
6	1441	2	442	134	\image\ui\001a\minimap\yellowpoint.spr
7	1441	1	388	90	Truyền Tống Hội Trường
8	1441	2	388	102	\image\ui\001a\minimap\yellowpoint.spr
9	1441	1	474	222	Quan Hội Trường
10	1441	2	474	234	\image\ui\001a\minimap\yellowpoint.spr
11	1441	1	520	192	Thủ Khố
12	1441	2	520	204	\image\ui\001a\minimap\yellowpoint.spr
13	1441	1	582	194	Thương Nhân Hội Trường
14	1441	2	582	206	\image\ui\001a\minimap\yellowpoint.spr
15	1441	1	524	158	Truyền Tống Hội Trường
16	1441	2	524	170	\image\ui\001a\minimap\yellowpoint.spr
17	1441	1	132	254	Quan Hội Trường
18	1441	2	132	266	\image\ui\001a\minimap\yellowpoint.spr
19	1441	1	174	228	Thủ Khố
20	1441	2	174	240	\image\ui\001a\minimap\yellowpoint.spr
21	1441	1	230	200	Thương Nhân Hội Trường
22	1441	2	230	212	\image\ui\001a\minimap\yellowpoint.spr
23	1441	1	140	186	Truyền Tống Hội Trường
24	1441	2	140	198	\image\ui\001a\minimap\yellowpoint.spr
25	1441	1	278	324	Quan Hội Trường
26	1441	2	278	336	\image\ui\001a\minimap\yellowpoint.spr
27	1441	1	316	296	Thủ Khố
28	1441	2	316	308	\image\ui\001a\minimap\yellowpoint.spr
29	1441	1	373	270	Thương Nhân Hội Trường
30	1441	2	373	282	\image\ui\001a\minimap\yellowpoint.spr
31	1441	1	282	258	Truyền Tống Hội Trường
32	1441	2	282	270	\image\ui\001a\minimap\yellowpoint.spr
1	1442	1	332	150	Quan Hội Trường
2	1442	2	332	162	\image\ui\001a\minimap\yellowpoint.spr
3	1442	1	376	122	Thủ Khố
4	1442	2	376	134	\image\ui\001a\minimap\yellowpoint.spr
5	1442	1	442	122	Thương Nhân Hội Trường
6	1442	2	442	134	\image\ui\001a\minimap\yellowpoint.spr
7	1442	1	388	90	Truyền Tống Hội Trường
8	1442	2	388	102	\image\ui\001a\minimap\yellowpoint.spr
9	1442	1	474	222	Quan Hội Trường
10	1442	2	474	234	\image\ui\001a\minimap\yellowpoint.spr
11	1442	1	520	192	Thủ Khố
12	1442	2	520	204	\image\ui\001a\minimap\yellowpoint.spr
13	1442	1	582	194	Thương Nhân Hội Trường
14	1442	2	582	206	\image\ui\001a\minimap\yellowpoint.spr
15	1442	1	524	158	Truyền Tống Hội Trường
16	1442	2	524	170	\image\ui\001a\minimap\yellowpoint.spr
17	1442	1	132	254	Quan Hội Trường
18	1442	2	132	266	\image\ui\001a\minimap\yellowpoint.spr
19	1442	1	174	228	Thủ Khố
20	1442	2	174	240	\image\ui\001a\minimap\yellowpoint.spr
21	1442	1	230	200	Thương Nhân Hội Trường
22	1442	2	230	212	\image\ui\001a\minimap\yellowpoint.spr
23	1442	1	140	186	Truyền Tống Hội Trường
24	1442	2	140	198	\image\ui\001a\minimap\yellowpoint.spr
25	1442	1	278	324	Quan Hội Trường
26	1442	2	278	336	\image\ui\001a\minimap\yellowpoint.spr
27	1442	1	316	296	Thủ Khố
28	1442	2	316	308	\image\ui\001a\minimap\yellowpoint.spr
29	1442	1	373	270	Thương Nhân Hội Trường
30	1442	2	373	282	\image\ui\001a\minimap\yellowpoint.spr
31	1442	1	282	258	Truyền Tống Hội Trường
32	1442	2	282	270	\image\ui\001a\minimap\yellowpoint.spr
1	1443	1	332	150	Quan Hội Trường
2	1443	2	332	162	\image\ui\001a\minimap\yellowpoint.spr
3	1443	1	376	122	Thủ Khố
4	1443	2	376	134	\image\ui\001a\minimap\yellowpoint.spr
5	1443	1	442	122	Thương Nhân Hội Trường
6	1443	2	442	134	\image\ui\001a\minimap\yellowpoint.spr
7	1443	1	388	90	Truyền Tống Hội Trường
8	1443	2	388	102	\image\ui\001a\minimap\yellowpoint.spr
9	1443	1	474	222	Quan Hội Trường
10	1443	2	474	234	\image\ui\001a\minimap\yellowpoint.spr
11	1443	1	520	192	Thủ Khố
12	1443	2	520	204	\image\ui\001a\minimap\yellowpoint.spr
13	1443	1	582	194	Thương Nhân Hội Trường
14	1443	2	582	206	\image\ui\001a\minimap\yellowpoint.spr
15	1443	1	524	158	Truyền Tống Hội Trường
16	1443	2	524	170	\image\ui\001a\minimap\yellowpoint.spr
17	1443	1	132	254	Quan Hội Trường
18	1443	2	132	266	\image\ui\001a\minimap\yellowpoint.spr
19	1443	1	174	228	Thủ Khố
20	1443	2	174	240	\image\ui\001a\minimap\yellowpoint.spr
21	1443	1	230	200	Thương Nhân Hội Trường
22	1443	2	230	212	\image\ui\001a\minimap\yellowpoint.spr
23	1443	1	140	186	Truyền Tống Hội Trường
24	1443	2	140	198	\image\ui\001a\minimap\yellowpoint.spr
25	1443	1	278	324	Quan Hội Trường
26	1443	2	278	336	\image\ui\001a\minimap\yellowpoint.spr
27	1443	1	316	296	Thủ Khố
28	1443	2	316	308	\image\ui\001a\minimap\yellowpoint.spr
29	1443	1	373	270	Thương Nhân Hội Trường
30	1443	2	373	282	\image\ui\001a\minimap\yellowpoint.spr
31	1443	1	282	258	Truyền Tống Hội Trường
32	1443	2	282	270	\image\ui\001a\minimap\yellowpoint.spr
1	1444	1	332	150	Quan Hội Trường
2	1444	2	332	162	\image\ui\001a\minimap\yellowpoint.spr
3	1444	1	376	122	Thủ Khố
4	1444	2	376	134	\image\ui\001a\minimap\yellowpoint.spr
5	1444	1	442	122	Thương Nhân Hội Trường
6	1444	2	442	134	\image\ui\001a\minimap\yellowpoint.spr
7	1444	1	388	90	Truyền Tống Hội Trường
8	1444	2	388	102	\image\ui\001a\minimap\yellowpoint.spr
9	1444	1	474	222	Quan Hội Trường
10	1444	2	474	234	\image\ui\001a\minimap\yellowpoint.spr
11	1444	1	520	192	Thủ Khố
12	1444	2	520	204	\image\ui\001a\minimap\yellowpoint.spr
13	1444	1	582	194	Thương Nhân Hội Trường
14	1444	2	582	206	\image\ui\001a\minimap\yellowpoint.spr
15	1444	1	524	158	Truyền Tống Hội Trường
16	1444	2	524	170	\image\ui\001a\minimap\yellowpoint.spr
17	1444	1	132	254	Quan Hội Trường
18	1444	2	132	266	\image\ui\001a\minimap\yellowpoint.spr
19	1444	1	174	228	Thủ Khố
20	1444	2	174	240	\image\ui\001a\minimap\yellowpoint.spr
21	1444	1	230	200	Thương Nhân Hội Trường
22	1444	2	230	212	\image\ui\001a\minimap\yellowpoint.spr
23	1444	1	140	186	Truyền Tống Hội Trường
24	1444	2	140	198	\image\ui\001a\minimap\yellowpoint.spr
25	1444	1	278	324	Quan Hội Trường
26	1444	2	278	336	\image\ui\001a\minimap\yellowpoint.spr
27	1444	1	316	296	Thủ Khố
28	1444	2	316	308	\image\ui\001a\minimap\yellowpoint.spr
29	1444	1	373	270	Thương Nhân Hội Trường
30	1444	2	373	282	\image\ui\001a\minimap\yellowpoint.spr
31	1444	1	282	258	Truyền Tống Hội Trường
32	1444	2	282	270	\image\ui\001a\minimap\yellowpoint.spr
1	1445	1	332	150	Quan Hội Trường
2	1445	2	332	162	\image\ui\001a\minimap\yellowpoint.spr
3	1445	1	376	122	Thủ Khố
4	1445	2	376	134	\image\ui\001a\minimap\yellowpoint.spr
5	1445	1	442	122	Thương Nhân Hội Trường
6	1445	2	442	134	\image\ui\001a\minimap\yellowpoint.spr
7	1445	1	388	90	Truyền Tống Hội Trường
8	1445	2	388	102	\image\ui\001a\minimap\yellowpoint.spr
9	1445	1	474	222	Quan Hội Trường
10	1445	2	474	234	\image\ui\001a\minimap\yellowpoint.spr
11	1445	1	520	192	Thủ Khố
12	1445	2	520	204	\image\ui\001a\minimap\yellowpoint.spr
13	1445	1	582	194	Thương Nhân Hội Trường
14	1445	2	582	206	\image\ui\001a\minimap\yellowpoint.spr
15	1445	1	524	158	Truyền Tống Hội Trường
16	1445	2	524	170	\image\ui\001a\minimap\yellowpoint.spr
17	1445	1	132	254	Quan Hội Trường
18	1445	2	132	266	\image\ui\001a\minimap\yellowpoint.spr
19	1445	1	174	228	Thủ Khố
20	1445	2	174	240	\image\ui\001a\minimap\yellowpoint.spr
21	1445	1	230	200	Thương Nhân Hội Trường
22	1445	2	230	212	\image\ui\001a\minimap\yellowpoint.spr
23	1445	1	140	186	Truyền Tống Hội Trường
24	1445	2	140	198	\image\ui\001a\minimap\yellowpoint.spr
25	1445	1	278	324	Quan Hội Trường
26	1445	2	278	336	\image\ui\001a\minimap\yellowpoint.spr
27	1445	1	316	296	Thủ Khố
28	1445	2	316	308	\image\ui\001a\minimap\yellowpoint.spr
29	1445	1	373	270	Thương Nhân Hội Trường
30	1445	2	373	282	\image\ui\001a\minimap\yellowpoint.spr
31	1445	1	282	258	Truyền Tống Hội Trường
32	1445	2	282	270	\image\ui\001a\minimap\yellowpoint.spr
1	1446	1	332	150	Quan Hội Trường
2	1446	2	332	162	\image\ui\001a\minimap\yellowpoint.spr
3	1446	1	376	122	Thủ Khố
4	1446	2	376	134	\image\ui\001a\minimap\yellowpoint.spr
5	1446	1	442	122	Thương Nhân Hội Trường
6	1446	2	442	134	\image\ui\001a\minimap\yellowpoint.spr
7	1446	1	388	90	Truyền Tống Hội Trường
8	1446	2	388	102	\image\ui\001a\minimap\yellowpoint.spr
9	1446	1	474	222	Quan Hội Trường
10	1446	2	474	234	\image\ui\001a\minimap\yellowpoint.spr
11	1446	1	520	192	Thủ Khố
12	1446	2	520	204	\image\ui\001a\minimap\yellowpoint.spr
13	1446	1	582	194	Thương Nhân Hội Trường
14	1446	2	582	206	\image\ui\001a\minimap\yellowpoint.spr
15	1446	1	524	158	Truyền Tống Hội Trường
16	1446	2	524	170	\image\ui\001a\minimap\yellowpoint.spr
17	1446	1	132	254	Quan Hội Trường
18	1446	2	132	266	\image\ui\001a\minimap\yellowpoint.spr
19	1446	1	174	228	Thủ Khố
20	1446	2	174	240	\image\ui\001a\minimap\yellowpoint.spr
21	1446	1	230	200	Thương Nhân Hội Trường
22	1446	2	230	212	\image\ui\001a\minimap\yellowpoint.spr
23	1446	1	140	186	Truyền Tống Hội Trường
24	1446	2	140	198	\image\ui\001a\minimap\yellowpoint.spr
25	1446	1	278	324	Quan Hội Trường
26	1446	2	278	336	\image\ui\001a\minimap\yellowpoint.spr
27	1446	1	316	296	Thủ Khố
28	1446	2	316	308	\image\ui\001a\minimap\yellowpoint.spr
29	1446	1	373	270	Thương Nhân Hội Trường
30	1446	2	373	282	\image\ui\001a\minimap\yellowpoint.spr
31	1446	1	282	258	Truyền Tống Hội Trường
32	1446	2	282	270	\image\ui\001a\minimap\yellowpoint.spr
1	1447	1	332	150	Quan Hội Trường
2	1447	2	332	162	\image\ui\001a\minimap\yellowpoint.spr
3	1447	1	376	122	Thủ Khố
4	1447	2	376	134	\image\ui\001a\minimap\yellowpoint.spr
5	1447	1	442	122	Thương Nhân Hội Trường
6	1447	2	442	134	\image\ui\001a\minimap\yellowpoint.spr
7	1447	1	388	90	Truyền Tống Hội Trường
8	1447	2	388	102	\image\ui\001a\minimap\yellowpoint.spr
9	1447	1	474	222	Quan Hội Trường
10	1447	2	474	234	\image\ui\001a\minimap\yellowpoint.spr
11	1447	1	520	192	Thủ Khố
12	1447	2	520	204	\image\ui\001a\minimap\yellowpoint.spr
13	1447	1	582	194	Thương Nhân Hội Trường
14	1447	2	582	206	\image\ui\001a\minimap\yellowpoint.spr
15	1447	1	524	158	Truyền Tống Hội Trường
16	1447	2	524	170	\image\ui\001a\minimap\yellowpoint.spr
17	1447	1	132	254	Quan Hội Trường
18	1447	2	132	266	\image\ui\001a\minimap\yellowpoint.spr
19	1447	1	174	228	Thủ Khố
20	1447	2	174	240	\image\ui\001a\minimap\yellowpoint.spr
21	1447	1	230	200	Thương Nhân Hội Trường
22	1447	2	230	212	\image\ui\001a\minimap\yellowpoint.spr
23	1447	1	140	186	Truyền Tống Hội Trường
24	1447	2	140	198	\image\ui\001a\minimap\yellowpoint.spr
25	1447	1	278	324	Quan Hội Trường
26	1447	2	278	336	\image\ui\001a\minimap\yellowpoint.spr
27	1447	1	316	296	Thủ Khố
28	1447	2	316	308	\image\ui\001a\minimap\yellowpoint.spr
29	1447	1	373	270	Thương Nhân Hội Trường
30	1447	2	373	282	\image\ui\001a\minimap\yellowpoint.spr
31	1447	1	282	258	Truyền Tống Hội Trường
32	1447	2	282	270	\image\ui\001a\minimap\yellowpoint.spr
1	1448	1	332	150	Quan Hội Trường
2	1448	2	332	162	\image\ui\001a\minimap\yellowpoint.spr
3	1448	1	376	122	Thủ Khố
4	1448	2	376	134	\image\ui\001a\minimap\yellowpoint.spr
5	1448	1	442	122	Thương Nhân Hội Trường
6	1448	2	442	134	\image\ui\001a\minimap\yellowpoint.spr
7	1448	1	388	90	Truyền Tống Hội Trường
8	1448	2	388	102	\image\ui\001a\minimap\yellowpoint.spr
9	1448	1	474	222	Quan Hội Trường
10	1448	2	474	234	\image\ui\001a\minimap\yellowpoint.spr
11	1448	1	520	192	Thủ Khố
12	1448	2	520	204	\image\ui\001a\minimap\yellowpoint.spr
13	1448	1	582	194	Thương Nhân Hội Trường
14	1448	2	582	206	\image\ui\001a\minimap\yellowpoint.spr
15	1448	1	524	158	Truyền Tống Hội Trường
16	1448	2	524	170	\image\ui\001a\minimap\yellowpoint.spr
17	1448	1	132	254	Quan Hội Trường
18	1448	2	132	266	\image\ui\001a\minimap\yellowpoint.spr
19	1448	1	174	228	Thủ Khố
20	1448	2	174	240	\image\ui\001a\minimap\yellowpoint.spr
21	1448	1	230	200	Thương Nhân Hội Trường
22	1448	2	230	212	\image\ui\001a\minimap\yellowpoint.spr
23	1448	1	140	186	Truyền Tống Hội Trường
24	1448	2	140	198	\image\ui\001a\minimap\yellowpoint.spr
25	1448	1	278	324	Quan Hội Trường
26	1448	2	278	336	\image\ui\001a\minimap\yellowpoint.spr
27	1448	1	316	296	Thủ Khố
28	1448	2	316	308	\image\ui\001a\minimap\yellowpoint.spr
29	1448	1	373	270	Thương Nhân Hội Trường
30	1448	2	373	282	\image\ui\001a\minimap\yellowpoint.spr
31	1448	1	282	258	Truyền Tống Hội Trường
32	1448	2	282	270	\image\ui\001a\minimap\yellowpoint.spr
1	1449	1	335	98	Quan Khu Chuẩn Bị
2	1449	2	335	110	\image\ui\001a\minimap\yellowpoint.spr
3	1449	1	168	136	Quan Khu Chuẩn Bị
4	1449	2	168	148	\image\ui\001a\minimap\yellowpoint.spr
5	1449	1	528	198	Quan Khu Chuẩn Bị
6	1449	2	528	210	\image\ui\001a\minimap\yellowpoint.spr
7	1449	1	416	278	Quan Khu Chuẩn Bị
8	1449	2	416	290	\image\ui\001a\minimap\yellowpoint.spr
1	1450	1	335	98	Quan Khu Chuẩn Bị
2	1450	2	335	110	\image\ui\001a\minimap\yellowpoint.spr
3	1450	1	168	136	Quan Khu Chuẩn Bị
4	1450	2	168	148	\image\ui\001a\minimap\yellowpoint.spr
5	1450	1	528	198	Quan Khu Chuẩn Bị
6	1450	2	528	210	\image\ui\001a\minimap\yellowpoint.spr
7	1450	1	416	278	Quan Khu Chuẩn Bị
8	1450	2	416	290	\image\ui\001a\minimap\yellowpoint.spr
1	1451	1	335	98	Quan Khu Chuẩn Bị
2	1451	2	335	110	\image\ui\001a\minimap\yellowpoint.spr
3	1451	1	168	136	Quan Khu Chuẩn Bị
4	1451	2	168	148	\image\ui\001a\minimap\yellowpoint.spr
5	1451	1	528	198	Quan Khu Chuẩn Bị
6	1451	2	528	210	\image\ui\001a\minimap\yellowpoint.spr
7	1451	1	416	278	Quan Khu Chuẩn Bị
8	1451	2	416	290	\image\ui\001a\minimap\yellowpoint.spr
1	1452	1	335	98	Quan Khu Chuẩn Bị
2	1452	2	335	110	\image\ui\001a\minimap\yellowpoint.spr
3	1452	1	168	136	Quan Khu Chuẩn Bị
4	1452	2	168	148	\image\ui\001a\minimap\yellowpoint.spr
5	1452	1	528	198	Quan Khu Chuẩn Bị
6	1452	2	528	210	\image\ui\001a\minimap\yellowpoint.spr
7	1452	1	416	278	Quan Khu Chuẩn Bị
8	1452	2	416	290	\image\ui\001a\minimap\yellowpoint.spr
1	1453	1	335	98	Quan Khu Chuẩn Bị
2	1453	2	335	110	\image\ui\001a\minimap\yellowpoint.spr
3	1453	1	168	136	Quan Khu Chuẩn Bị
4	1453	2	168	148	\image\ui\001a\minimap\yellowpoint.spr
5	1453	1	528	198	Quan Khu Chuẩn Bị
6	1453	2	528	210	\image\ui\001a\minimap\yellowpoint.spr
7	1453	1	416	278	Quan Khu Chuẩn Bị
8	1453	2	416	290	\image\ui\001a\minimap\yellowpoint.spr
1	1454	1	335	98	Quan Khu Chuẩn Bị
2	1454	2	335	110	\image\ui\001a\minimap\yellowpoint.spr
3	1454	1	168	136	Quan Khu Chuẩn Bị
4	1454	2	168	148	\image\ui\001a\minimap\yellowpoint.spr
5	1454	1	528	198	Quan Khu Chuẩn Bị
6	1454	2	528	210	\image\ui\001a\minimap\yellowpoint.spr
7	1454	1	416	278	Quan Khu Chuẩn Bị
8	1454	2	416	290	\image\ui\001a\minimap\yellowpoint.spr
1	1455	1	335	98	Quan Khu Chuẩn Bị
2	1455	2	335	110	\image\ui\001a\minimap\yellowpoint.spr
3	1455	1	168	136	Quan Khu Chuẩn Bị
4	1455	2	168	148	\image\ui\001a\minimap\yellowpoint.spr
5	1455	1	528	198	Quan Khu Chuẩn Bị
6	1455	2	528	210	\image\ui\001a\minimap\yellowpoint.spr
7	1455	1	416	278	Quan Khu Chuẩn Bị
8	1455	2	416	290	\image\ui\001a\minimap\yellowpoint.spr
1	1456	1	335	98	Quan Khu Chuẩn Bị
2	1456	2	335	110	\image\ui\001a\minimap\yellowpoint.spr
3	1456	1	168	136	Quan Khu Chuẩn Bị
4	1456	2	168	148	\image\ui\001a\minimap\yellowpoint.spr
5	1456	1	528	198	Quan Khu Chuẩn Bị
6	1456	2	528	210	\image\ui\001a\minimap\yellowpoint.spr
7	1456	1	416	278	Quan Khu Chuẩn Bị
8	1456	2	416	290	\image\ui\001a\minimap\yellowpoint.spr
1	1457	1	335	98	Quan Khu Chuẩn Bị
2	1457	2	335	110	\image\ui\001a\minimap\yellowpoint.spr
3	1457	1	168	136	Quan Khu Chuẩn Bị
4	1457	2	168	148	\image\ui\001a\minimap\yellowpoint.spr
5	1457	1	528	198	Quan Khu Chuẩn Bị
6	1457	2	528	210	\image\ui\001a\minimap\yellowpoint.spr
7	1457	1	416	278	Quan Khu Chuẩn Bị
8	1457	2	416	290	\image\ui\001a\minimap\yellowpoint.spr
1	1458	1	335	98	Quan Khu Chuẩn Bị
2	1458	2	335	110	\image\ui\001a\minimap\yellowpoint.spr
3	1458	1	168	136	Quan Khu Chuẩn Bị
4	1458	2	168	148	\image\ui\001a\minimap\yellowpoint.spr
5	1458	1	528	198	Quan Khu Chuẩn Bị
6	1458	2	528	210	\image\ui\001a\minimap\yellowpoint.spr
7	1458	1	416	278	Quan Khu Chuẩn Bị
8	1458	2	416	290	\image\ui\001a\minimap\yellowpoint.spr
1	1459	1	335	98	Quan Khu Chuẩn Bị
2	1459	2	335	110	\image\ui\001a\minimap\yellowpoint.spr
3	1459	1	168	136	Quan Khu Chuẩn Bị
4	1459	2	168	148	\image\ui\001a\minimap\yellowpoint.spr
5	1459	1	528	198	Quan Khu Chuẩn Bị
6	1459	2	528	210	\image\ui\001a\minimap\yellowpoint.spr
7	1459	1	416	278	Quan Khu Chuẩn Bị
8	1459	2	416	290	\image\ui\001a\minimap\yellowpoint.spr
1	1460	1	335	98	Quan Khu Chuẩn Bị
2	1460	2	335	110	\image\ui\001a\minimap\yellowpoint.spr
3	1460	1	168	136	Quan Khu Chuẩn Bị
4	1460	2	168	148	\image\ui\001a\minimap\yellowpoint.spr
5	1460	1	528	198	Quan Khu Chuẩn Bị
6	1460	2	528	210	\image\ui\001a\minimap\yellowpoint.spr
7	1460	1	416	278	Quan Khu Chuẩn Bị
8	1460	2	416	290	\image\ui\001a\minimap\yellowpoint.spr
1	1536	1	1106	840	Tần Lăng 2
2	1536	2	1130	823	\image\ui\001a\minimap\yellowpoint.spr
3	1536	1	1438	675	Tần Lăng 2
4	1536	2	1462	657	\image\ui\001a\minimap\yellowpoint.spr
5	1536	1	811	483	Khu An Toàn
1	1537	1	272	383	Tần Lăng 1
2	1537	2	296	365	\image\ui\001a\minimap\yellowpoint.spr
3	1537	1	672	163	Tần Lăng 1
4	1537	2	696	145	\image\ui\001a\minimap\yellowpoint.spr
5	1537	1	844	715	Tần Lăng 3
6	1537	2	868	697	\image\ui\001a\minimap\yellowpoint.spr
7	1537	1	1251	509	Tần Lăng 3
8	1537	2	1275	491	\image\ui\001a\minimap\yellowpoint.spr
1	1538	1	64	155	Tần Lăng 2
2	1538	2	88	137	\image\ui\001a\minimap\yellowpoint.spr
3	1538	1	219	77	Tần Lăng 2
4	1538	2	243	59	\image\ui\001a\minimap\yellowpoint.spr
5	1538	1	573	402	Tần Lăng 4
6	1538	2	597	384	\image\ui\001a\minimap\yellowpoint.spr
7	1538	1	667	357	Tần Lăng 4
8	1538	2	691	339	\image\ui\001a\minimap\yellowpoint.spr
9	1538	1	657	77	Khu An Toàn
1	1539	1	52	315	Tần Lăng 3
2	1539	2	76	297	\image\ui\001a\minimap\yellowpoint.spr
3	1539	1	490	95	Tần Lăng 3
4	1539	2	514	77	\image\ui\001a\minimap\yellowpoint.spr
5	1539	1	896	627	Tần Lăng 5
6	1539	2	920	609	\image\ui\001a\minimap\yellowpoint.spr
7	1539	1	990	569	Tần Lăng 5
8	1539	2	1014	551	\image\ui\001a\minimap\yellowpoint.spr
1	1540	1	38	148	Tần Lăng 4
2	1540	2	62	130	\image\ui\001a\minimap\yellowpoint.spr
3	1540	1	97	99	Tần Lăng 4
4	1540	2	121	81	\image\ui\001a\minimap\yellowpoint.spr
1	1549	1	332	150	Quan Hội Trường
2	1549	2	332	162	\image\ui\001a\minimap\yellowpoint.spr
3	1549	1	376	122	Thủ Khố
4	1549	2	376	134	\image\ui\001a\minimap\yellowpoint.spr
5	1549	1	442	122	Thương Nhân Hội Trường
6	1549	2	442	134	\image\ui\001a\minimap\yellowpoint.spr
7	1549	1	474	222	Quan Hội Trường
8	1549	2	474	234	\image\ui\001a\minimap\yellowpoint.spr
9	1549	1	520	192	Thủ Khố
10	1549	2	520	204	\image\ui\001a\minimap\yellowpoint.spr
11	1549	1	582	194	Thương Nhân Hội Trường
12	1549	2	582	206	\image\ui\001a\minimap\yellowpoint.spr
13	1549	1	132	254	Quan Hội Trường
14	1549	2	132	266	\image\ui\001a\minimap\yellowpoint.spr
15	1549	1	174	228	Thủ Khố
16	1549	2	174	240	\image\ui\001a\minimap\yellowpoint.spr
17	1549	1	230	200	Thương Nhân Hội Trường
18	1549	2	230	212	\image\ui\001a\minimap\yellowpoint.spr
19	1549	1	278	324	Quan Hội Trường
20	1549	2	278	336	\image\ui\001a\minimap\yellowpoint.spr
21	1549	1	316	296	Thủ Khố
22	1549	2	316	308	\image\ui\001a\minimap\yellowpoint.spr
23	1549	1	373	270	Thương Nhân Hội Trường
24	1549	2	373	282	\image\ui\001a\minimap\yellowpoint.spr
1	1550	1	332	150	Quan Hội Trường
2	1550	2	332	162	\image\ui\001a\minimap\yellowpoint.spr
3	1550	1	376	122	Thủ Khố
