NpcList	FightStand	NormalStand1	NormalStand2	FightWalk	NormalWalk	FightRun	NormalRun	Wound	Die	Attack1	Attack2	Magic	SitDown	JunpFly
enemy220	enemy220_st01.spr	enemy220_st02.spr	enemy220_st02.spr	enemy220_wlk.spr	enemy220_wlk.spr	enemy220_wlk.spr	enemy220_wlk.spr	enemy220_bat.spr	enemy220_die.spr	enemy220_at01.spr	enemy220_at02.spr	enemy220_at02.spr	enemy220_st02.spr	enemy220_wlk.spr
enemy221	enemy221_st01.spr	enemy221_st02.spr	enemy221_st02.spr	enemy221_wlk.spr	enemy221_wlk.spr	enemy221_wlk.spr	enemy221_wlk.spr	enemy221_bat.spr	enemy221_die.spr	enemy221_at01.spr	enemy221_at02.spr	enemy221_at02.spr	enemy221_st02.spr	enemy221_wlk.spr
enemy222	enemy222_st01.spr	enemy222_st02.spr	enemy222_st02.spr	enemy222_wlk.spr	enemy222_wlk.spr	enemy222_wlk.spr	enemy222_wlk.spr	enemy222_bat.spr	enemy222_die.spr	enemy222_at01.spr	enemy222_at02.spr	enemy222_at02.spr	enemy222_st02.spr	enemy222_wlk.spr
enemy223	enemy223_st01.spr	enemy223_st02.spr	enemy223_st02.spr	enemy223_wlk.spr	enemy223_wlk.spr	enemy223_wlk.spr	enemy223_wlk.spr	enemy223_bat.spr	enemy223_die.spr	enemy223_at01.spr	enemy223_at02.spr	enemy223_at02.spr	enemy223_st02.spr	enemy223_wlk.spr
enemy224	enemy224_st01.spr	enemy224_st02.spr	enemy224_st02.spr	enemy224_wlk.spr	enemy224_wlk.spr	enemy224_wlk.spr	enemy224_wlk.spr	enemy224_bat.spr	enemy224_die.spr	enemy224_at01.spr	enemy224_at02.spr	enemy224_at02.spr	enemy224_st02.spr	enemy224_wlk.spr
enemy225	enemy225_st01.spr	enemy225_st02.spr	enemy225_st02.spr	enemy225_wlk.spr	enemy225_wlk.spr	enemy225_wlk.spr	enemy225_wlk.spr	enemy225_bat.spr	enemy225_die.spr	enemy225_at01.spr	enemy225_at02.spr	enemy225_at02.spr	enemy225_st02.spr	enemy225_wlk.spr
enemy226	enemy226_st01.spr	enemy226_st02.spr	enemy226_st02.spr	enemy226_wlk.spr	enemy226_wlk.spr	enemy226_wlk.spr	enemy226_wlk.spr	enemy226_bat.spr	enemy226_die.spr	enemy226_at01.spr	enemy226_at02.spr	enemy226_at02.spr	enemy226_st02.spr	enemy226_wlk.spr
enemy227	enemy227_st01.spr	enemy227_st02.spr	enemy227_st02.spr	enemy227_wlk.spr	enemy227_wlk.spr	enemy227_wlk.spr	enemy227_wlk.spr	enemy227_bat.spr	enemy227_die.spr	enemy227_at01.spr	enemy227_at02.spr	enemy227_at02.spr	enemy227_st02.spr	enemy227_wlk.spr
passerby001	passerby001_st02.spr	passerby001_st02.spr	passerby001_st03.spr										passerby001_st03.spr	
passerby002	passerby002_st02.spr	passerby002_st02.spr	passerby002_st03.spr										passerby002_st03.spr	
passerby003	passerby003_st02.spr	passerby003_st02.spr	passerby003_st03.spr										passerby003_st03.spr	
passerby004	passerby004_st02.spr	passerby004_st02.spr	passerby004_st03.spr										passerby004_st03.spr	
passerby005	passerby005_st02.spr	passerby005_st02.spr	passerby005_st03.spr										passerby005_st03.spr	
passerby006	passerby006_st02.spr	passerby006_st02.spr	passerby006_st03.spr										passerby006_st03.spr	
passerby007	passerby007_st02.spr	passerby007_st02.spr	passerby007_st03.spr										passerby007_st03.spr	
passerby008	passerby008_st02.spr	passerby008_st02.spr	passerby008_st03.spr										passerby008_st03.spr	
passerby009	passerby009_st02.spr	passerby009_st02.spr	passerby009_st03.spr										passerby009_st03.spr	
passerby010	passerby010_st02.spr	passerby010_st02.spr	passerby010_st03.spr										passerby010_st03.spr	
passerby011	passerby011_st02.spr	passerby011_st02.spr	passerby011_st03.spr										passerby011_st03.spr	
passerby012	passerby012_st02.spr	passerby012_st02.spr	passerby012_st03.spr										passerby012_st03.spr	
passerby013	passerby013_st02.spr	passerby013_st02.spr	passerby013_st03.spr										passerby013_st03.spr	
passerby014	passerby014_st02.spr	passerby014_st02.spr	passerby014_st03.spr										passerby014_st03.spr	
passerby015	passerby015_st02.spr	passerby015_st02.spr	passerby015_st03.spr										passerby015_st03.spr	
passerby016	passerby016_st02.spr	passerby016_st02.spr	passerby016_st03.spr										passerby016_st03.spr	
passerby017	passerby017_st02.spr	passerby017_st02.spr	passerby017_st03.spr										passerby017_st03.spr	
passerby018	passerby018_st02.spr	passerby018_st02.spr	passerby018_st03.spr										passerby018_st03.spr	
passerby019	passerby019_st02.spr	passerby019_st02.spr	passerby019_st03.spr										passerby019_st03.spr	
passerby020	passerby020_st02.spr	passerby020_st02.spr	passerby020_st03.spr										passerby020_st03.spr	
passerby021														
passerby022														
passerby023														
passerby024														
passerby025	passerby025_st02.spr	passerby025_st02.spr	passerby025_st03.spr										passerby025_st03.spr	
passerby026	passerby026_st02.spr	passerby026_st02.spr	passerby026_st02.spr										passerby026_st02.spr	
passerby027	passerby027_st02.spr	passerby027_st02.spr	passerby027_st03.spr										passerby027_st03.spr	
passerby028	passerby028_st02.spr	passerby028_st02.spr	passerby028_st03.spr										passerby028_st03.spr	
passerby029	passerby029_st01.spr	passerby029_st02.spr	passerby029_st03.spr	passerby029_wlk.spr	passerby029_wlk.spr	passerby029_wlk.spr	passerby029_wlk.spr	passerby029_bat.spr	passerby029_die.spr	passerby029_at01.spr	passerby029_at02.spr	passerby029_at02.spr	passerby029_st03.spr	passerby029_wlk.spr
passerby030	passerby030_st02.spr	passerby030_st02.spr	passerby030_st03.spr										passerby030_st03.spr	
passerby031														
passerby032	passerby032_st02.spr	passerby032_st02.spr	passerby032_st03.spr										passerby032_st03.spr	
passerby033	passerby033_st01.spr	passerby033_st02.spr	passerby033_st02.spr	passerby033_wlk.spr	passerby033_wlk.spr	passerby033_wlk.spr	passerby033_wlk.spr	passerby033_bat.spr	passerby033_die.spr	passerby033_at01.spr	passerby033_at02.spr	passerby033_at02.spr	passerby033_st02.spr	passerby033_wlk.spr
passerby033a	passerby033a_st01.spr	passerby033a_st02.spr	passerby033a_st02.spr	passerby033a_wlk.spr	passerby033a_wlk.spr	passerby033a_wlk.spr	passerby033a_wlk.spr	passerby033a_bat.spr	passerby033a_die.spr	passerby033a_at01.spr	passerby033a_at02.spr	passerby033a_at02.spr	passerby033a_st02.spr	passerby033a_wlk.spr
passerby034	passerby034_st02.spr	passerby034_st02.spr	passerby034_st03.spr										passerby034_st03.spr	
passerby035	passerby035_st01.spr	passerby035_st02.spr	passerby035_st02.spr	passerby035_wlk.spr	passerby035_wlk.spr	passerby035_wlk.spr	passerby035_wlk.spr	passerby035_bat.spr	passerby035_die.spr	passerby035_at01.spr	passerby035_at02.spr	passerby035_at02.spr	passerby035_st02.spr	passerby035_wlk.spr
passerby036														
passerby037	passerby037_st01.spr	passerby037_st02.spr	passerby037_st03.spr	passerby037_wlk.spr	passerby037_wlk.spr	passerby037_wlk.spr	passerby037_wlk.spr	passerby037_bat.spr	passerby037_die.spr	passerby037_at01.spr	passerby037_at02.spr	passerby037_at02.spr	passerby037_st03.spr	passerby037_wlk.spr
passerby038	passerby038_st02.spr	passerby038_st02.spr	passerby038_st03.spr										passerby038_st03.spr	
passerby039	passerby039_st02.spr	passerby039_st02.spr	passerby039_st03.spr										passerby039_st03.spr	
passerby040	passerby040_st02.spr	passerby040_st02.spr	passerby040_st03.spr										passerby040_st03.spr	
passerby041	passerby041_st02.spr	passerby041_st02.spr	passerby041_st03.spr										passerby041_st03.spr	
passerby042	passerby042_st02.spr	passerby042_st02.spr	passerby042_st03.spr										passerby042_st03.spr	
passerby043	passerby043_st02.spr	passerby043_st02.spr	passerby043_st03.spr										passerby043_st03.spr	
passerby044	passerby044_st02.spr	passerby044_st02.spr	passerby044_st03.spr										passerby044_st03.spr	
passerby045	passerby045_st02.spr	passerby045_st02.spr	passerby045_st03.spr										passerby045_st03.spr	
passerby046	passerby046_st02.spr	passerby046_st02.spr	passerby046_st03.spr										passerby046_st03.spr	
passerby047	passerby047_st02.spr	passerby047_st02.spr	passerby047_st03.spr										passerby047_st03.spr	
passerby048														
passerby049	passerby049_st02.spr	passerby049_st02.spr	passerby049_st03.spr										passerby049_st03.spr	
passerby050	passerby050_st02.spr	passerby050_st02.spr	passerby050_st03.spr										passerby050_st03.spr	
passerby051	passerby051_st02.spr	passerby051_st02.spr	passerby051_st03.spr										passerby051_st03.spr	
passerby052														
passerby053														
passerby054	passerby054_st02.spr	passerby054_st02.spr	passerby054_st03.spr										passerby054_st03.spr	
passerby055	passerby055_st02.spr	passerby055_st02.spr	passerby055_st03.spr										passerby055_st03.spr	
passerby056	passerby056_st02.spr	passerby056_st02.spr	passerby056_st03.spr										passerby056_st03.spr	
passerby057														
passerby058														
passerby059	passerby059_st02.spr	passerby059_st02.spr	passerby059_st03.spr										passerby059_st03.spr	
passerby060	passerby060_st02.spr	passerby060_st02.spr	passerby060_st03.spr										passerby060_st03.spr	
passerby061	passerby061_st02.spr	passerby061_st02.spr	passerby061_st03.spr										passerby061_st03.spr	
passerby062	passerby062_st02.spr	passerby062_st02.spr	passerby062_st03.spr										passerby062_st03.spr	
passerby063	passerby063_st02.spr	passerby063_st02.spr	passerby063_st03.spr										passerby063_st03.spr	
passerby064	passerby064_st02.spr	passerby064_st02.spr	passerby064_st03.spr										passerby064_st03.spr	
passerby065	passerby065_st01.spr	passerby065_st02.spr	passerby065_st02.spr	passerby065_wlk.spr	passerby065_wlk.spr	passerby065_wlk.spr	passerby065_wlk.spr	passerby065_bat.spr	passerby065_die.spr	passerby065_at01.spr	passerby065_at02.spr	passerby065_at02.spr	passerby065_st02.spr	passerby065_wlk.spr
passerby066	passerby066_st02.spr	passerby066_st02.spr	passerby066_st03.spr										passerby066_st03.spr	
passerby067	passerby067_st02.spr	passerby067_st02.spr	passerby067_st03.spr										passerby067_st03.spr	
passerby068	passerby068_st02.spr	passerby068_st02.spr	passerby068_st03.spr										passerby068_st03.spr	
passerby069	passerby069_st02.spr	passerby069_st02.spr	passerby069_st03.spr										passerby069_st03.spr	
passerby070	passerby070_st02.spr	passerby070_st02.spr	passerby070_st03.spr										passerby070_st03.spr	
passerby071	passerby071_st02.spr	passerby071_st02.spr	passerby071_st03.spr										passerby071_st03.spr	
passerby072	passerby072_st02.spr	passerby072_st02.spr	passerby072_st03.spr										passerby072_st03.spr	
passerby073	passerby073_st02.spr	passerby073_st02.spr	passerby073_st03.spr										passerby073_st03.spr	
passerby074	passerby074_st02.spr	passerby074_st02.spr	passerby074_st03.spr										passerby074_st03.spr	
passerby075	passerby075_st02.spr	passerby075_st02.spr	passerby075_st03.spr										passerby075_st03.spr	
passerby076	passerby076_st02.spr	passerby076_st02.spr	passerby076_st03.spr										passerby076_st03.spr	
passerby077														
passerby078	passerby078_st02.spr	passerby078_st02.spr	passerby078_st03.spr										passerby078_st03.spr	
passerby079	passerby079_st02.spr	passerby079_st02.spr	passerby079_st03.spr										passerby079_st03.spr	
passerby080	passerby080_st02.spr	passerby080_st02.spr	passerby080_st03.spr										passerby080_st03.spr	
passerby081	passerby081_st02.spr	passerby081_st02.spr	passerby081_st03.spr										passerby081_st03.spr	
passerby082	passerby082_st02.spr	passerby082_st02.spr	passerby082_st03.spr										passerby082_st03.spr	
passerby083	passerby083_st02.spr	passerby083_st02.spr	passerby083_st03.spr										passerby083_st03.spr	
passerby084	passerby084_st02.spr	passerby084_st02.spr	passerby084_st03.spr										passerby084_st03.spr	
passerby085	passerby085_st02.spr	passerby085_st02.spr	passerby085_st03.spr										passerby085_st03.spr	
passerby086	passerby086_st02.spr	passerby086_st02.spr	passerby086_st03.spr										passerby086_st03.spr	
passerby087	passerby087_st02.spr	passerby087_st02.spr	passerby087_st03.spr										passerby087_st03.spr	
passerby088	passerby088_st02.spr	passerby088_st02.spr	passerby088_st03.spr										passerby088_st03.spr	
passerby089	passerby089_st02.spr	passerby089_st02.spr	passerby089_st03.spr										passerby089_st03.spr	
passerby090	passerby090_st02.spr	passerby090_st02.spr	passerby090_st03.spr										passerby090_st03.spr	
passerby091	passerby091_st02.spr	passerby091_st02.spr	passerby091_st02.spr	passerby091_wlk.spr	passerby091_wlk.spr	passerby091_wlk.spr	passerby091_wlk.spr	passerby091_bat.spr	passerby091_die.spr	passerby091_at01.spr	passerby091_at02.spr	passerby091_at02.spr	passerby091_st02.spr	passerby091_wlk.spr
passerby092														
passerby093	passerby093_st02.spr	passerby093_st02.spr	passerby093_st02.spr	passerby093_wlk.spr	passerby093_wlk.spr	passerby093_wlk.spr	passerby093_wlk.spr	passerby093_bat.spr	passerby093_die.spr	passerby093_at01.spr	passerby093_at02.spr	passerby093_at02.spr	passerby093_st02.spr	passerby093_wlk.spr
passerby094	passerby094_st02.spr	passerby094_st02.spr	passerby094_st03.spr										passerby094_st03.spr	
passerby095														
passerby096	passerby096_st02.spr	passerby096_st02.spr	passerby096_st03.spr										passerby096_st03.spr	
passerby097	passerby097_st02.spr	passerby097_st02.spr	passerby097_st03.spr										passerby097_st03.spr	
passerby098	passerby098_st02.spr	passerby098_st02.spr	passerby098_st03.spr										passerby098_st03.spr	
passerby099	passerby099_st02.spr	passerby099_st02.spr	passerby099_st03.spr										passerby099_st03.spr	
passerby100														
passerby101	passerby101_st01.spr	passerby101_st02.spr	passerby101_st03.spr	passerby101_wlk.spr	passerby101_wlk.spr	passerby101_wlk.spr	passerby101_wlk.spr	passerby101_bat.spr	passerby101_die.spr	passerby101_at01.spr	passerby101_at01.spr	passerby101_at01.spr	passerby101_st03.spr	passerby101_wlk.spr
passerby102	passerby102_st02.spr	passerby102_st02.spr	passerby102_st03.spr										passerby102_st03.spr	
passerby103	passerby103_st02.spr	passerby103_st02.spr	passerby103_st03.spr										passerby103_st03.spr	
passerby104														
passerby105	passerby105_st02.spr	passerby105_st02.spr	passerby105_st03.spr										passerby105_st03.spr	
passerby106	passerby106_st02.spr	passerby106_st02.spr	passerby106_st03.spr										passerby106_st03.spr	
passerby107	passerby107_st02.spr	passerby107_st02.spr	passerby107_st03.spr										passerby107_st03.spr	
passerby108														
passerby109	passerby109_st02.spr	passerby109_st02.spr	passerby109_st03.spr										passerby109_st03.spr	
passerby110	passerby110_st02.spr	passerby110_st02.spr	passerby110_st03.spr										passerby110_st03.spr	
passerby111	passerby111_st02.spr	passerby111_st02.spr	passerby111_st02.spr										passerby111_st02.spr	
passerby112	passerby112_st02.spr	passerby112_st02.spr	passerby112_st02.spr										passerby112_st02.spr	
passerby113	passerby113_st02.spr	passerby113_st02.spr	passerby113_st02.spr										passerby113_st02.spr	
passerby114	passerby114_st02.spr	passerby114_st02.spr	passerby114_st03.spr										passerby114_st03.spr	
passerby115	passerby115_st02.spr	passerby115_st02.spr	passerby115_st03.spr										passerby115_st03.spr	
passerby116	passerby116_st02.spr	passerby116_st02.spr	passerby116_st03.spr										passerby116_st03.spr	
passerby117	passerby117_st02.spr	passerby117_st02.spr	passerby117_st03.spr										passerby117_st03.spr	
passerby118	passerby118_st02.spr	passerby118_st02.spr	passerby118_st02.spr										passerby118_st02.spr	
passerby119	passerby119_st02.spr	passerby119_st02.spr	passerby119_st02.spr										passerby119_st02.spr	
passerby120	passerby120_st02.spr	passerby120_st02.spr	passerby120_st02.spr										passerby120_st02.spr	
passerby121	passerby121_st02.spr	passerby121_st02.spr	passerby121_st02.spr										passerby121_st02.spr	
passerby122	passerby122_st02.spr	passerby122_st02.spr	passerby122_st02.spr										passerby122_st02.spr	
passerby123	passerby123_st02.spr	passerby123_st02.spr	passerby123_st02.spr										passerby123_st02.spr	
passerby124	passerby124_st02.spr	passerby124_st02.spr	passerby124_st02.spr										passerby124_st02.spr	
passerby125	passerby125_st02.spr	passerby125_st02.spr	passerby125_st02.spr										passerby125_st02.spr	
passerby126	passerby126_st02.spr	passerby126_st02.spr	passerby126_st02.spr										passerby126_st02.spr	
passerby127	passerby127_st02.spr	passerby127_st02.spr	passerby127_st02.spr										passerby127_st02.spr	
passerby128	passerby128_st02.spr	passerby128_st02.spr	passerby128_st02.spr										passerby128_st02.spr	
passerby129	passerby129_st02.spr	passerby129_st02.spr	passerby129_st02.spr										passerby129_st02.spr	
passerby130	passerby130_st02.spr	passerby130_st02.spr	passerby130_st02.spr										passerby130_st02.spr	
passerby131	passerby131_st02.spr	passerby131_st02.spr	passerby131_st02.spr										passerby131_st02.spr	
passerby132	passerby132_st02.spr	passerby132_st02.spr	passerby132_st02.spr										passerby132_st02.spr	
passerby133	passerby133_st02.spr	passerby133_st02.spr	passerby133_st02.spr										passerby133_st02.spr	
passerby134	passerby134_st02.spr	passerby134_st02.spr	passerby134_st02.spr										passerby134_st02.spr	
passerby135	passerby135_st02.spr	passerby135_st02.spr	passerby135_st02.spr										passerby135_st02.spr	
passerby136	passerby136_st02.spr	passerby136_st02.spr	passerby136_st02.spr										passerby136_st02.spr	
passerby137	passerby137_st02.spr	passerby137_st02.spr	passerby137_st02.spr										passerby137_st02.spr	
passerby138	passerby138_st02.spr	passerby138_st02.spr	passerby138_st02.spr										passerby138_st02.spr	
passerby139	passerby139_st02.spr	passerby139_st02.spr	passerby139_st02.spr										passerby139_st02.spr	
passerby140	passerby140_st02.spr	passerby140_st02.spr	passerby140_st02.spr										passerby140_st02.spr	
passerby141	passerby141_st02.spr	passerby141_st02.spr	passerby141_st02.spr										passerby141_st02.spr	
passerby142	passerby142_st02.spr	passerby142_st02.spr	passerby142_st02.spr										passerby142_st02.spr	
passerby143														
passerby144	passerby144_st02.spr	passerby144_st02.spr	passerby144_st02.spr										passerby144_st02.spr	
passerby145	passerby145_st02.spr	passerby145_st02.spr	passerby145_st02.spr										passerby145_st02.spr	
passerby146	passerby146_st02.spr	passerby146_st02.spr	passerby146_st02.spr										passerby146_st02.spr	
passerby147	passerby147_st02.spr	passerby147_st02.spr	passerby147_st02.spr										passerby147_st02.spr	
passerby148	passerby148_st02.spr	passerby148_st02.spr	passerby148_st02.spr										passerby148_st02.spr	
passerby149	passerby149_st02.spr	passerby149_st02.spr	passerby149_st02.spr										passerby149_st02.spr	
passerby150	passerby150_st02.spr	passerby150_st02.spr	passerby150_st02.spr										passerby150_st02.spr	
passerby151	passerby151_st02.spr	passerby151_st02.spr	passerby151_st02.spr										passerby151_st02.spr	
passerby152	passerby152_st02.spr	passerby152_st02.spr	passerby152_st02.spr										passerby152_st02.spr	
passerby153	passerby153_st02.spr	passerby153_st02.spr	passerby153_st02.spr	passerby153_st02.spr	passerby153_st02.spr	passerby153_st02.spr	passerby153_st02.spr	passerby153_st02.spr	passerby153_st02.spr	passerby153_st02.spr	passerby153_st02.spr	passerby153_st02.spr	passerby153_st02.spr	passerby153_st02.spr
passerby154	passerby154_st02.spr	passerby154_st02.spr	passerby154_st02.spr										passerby154_st02.spr	
passerby155	passerby155_st02.spr	passerby155_st02.spr	passerby155_st02.spr										passerby155_st02.spr	
passerby156	passerby156_st02.spr	passerby156_st02.spr	passerby156_st02.spr										passerby156_st02.spr	
passerby157	passerby157_st02.spr	passerby157_st02.spr	passerby157_st02.spr										passerby157_st02.spr	
passerby158	passerby158_st02.spr	passerby158_st02.spr	passerby158_st02.spr										passerby158_st02.spr	
passerby159	passerby159_st02.spr	passerby159_st02.spr	passerby159_st02.spr										passerby159_st02.spr	
passerby160	passerby160_st02.spr	passerby160_st02.spr	passerby160_st02.spr										passerby160_st02.spr	
passerby161	passerby161_st02.spr	passerby161_st02.spr	passerby161_st02.spr										passerby161_st02.spr	
passerby162	passerby162_st02.spr	passerby162_st02.spr	passerby162_st02.spr										passerby162_st02.spr	
passerby163	passerby163_st02.spr	passerby163_st02.spr	passerby163_st02.spr										passerby163_st02.spr	
passerby164	passerby164_st02.spr	passerby164_st02.spr	passerby164_st02.spr										passerby164_st02.spr	
passerby165	passerby165_st02.spr	passerby165_st02.spr	passerby165_st02.spr										passerby165_st02.spr	
passerby166														
passerby167	passerby167_st02.spr	passerby167_st02.spr	passerby167_st02.spr										passerby167_st02.spr	
passerby168	passerby168_st02.spr	passerby168_st02.spr	passerby168_st02.spr										passerby168_st02.spr	
passerby169	passerby169_st02.spr	passerby169_st02.spr	passerby169_st02.spr										passerby169_st02.spr	
passerby170	passerby170_st02.spr	passerby170_st02.spr	passerby170_st02.spr										passerby170_st02.spr	
passerby171	passerby171_st02.spr	passerby171_st02.spr	passerby171_st02.spr										passerby171_st02.spr	
passerby172	passerby172_st02.spr	passerby172_st02.spr	passerby172_st02.spr										passerby172_st02.spr	
passerby173	passerby173_st02.spr	passerby173_st02.spr	passerby173_st02.spr										passerby173_st02.spr	
passerby174	passerby174_st02.spr	passerby174_st02.spr	passerby174_st02.spr										passerby174_st02.spr	
passerby175	passerby175_st02.spr	passerby175_st02.spr	passerby175_st02.spr										passerby175_st02.spr	
passerby176	passerby176_st02.spr	passerby176_st02.spr	passerby176_st02.spr										passerby176_st02.spr	
passerby177	passerby177_st02.spr	passerby177_st02.spr	passerby177_st02.spr										passerby177_st02.spr	
passerby178	passerby178_st02.spr	passerby178_st02.spr	passerby178_st02.spr										passerby178_st02.spr	
passerby179	passerby179_st02.spr	passerby179_st02.spr	passerby179_st02.spr	passerby179_wlk.spr	passerby179_wlk.spr	passerby179_wlk.spr	passerby179_wlk.spr						passerby179_st02.spr	passerby179_wlk.spr
passerby180	passerby180_st02.spr	passerby180_st02.spr	passerby180_st02.spr										passerby180_st02.spr	
passerby181	passerby181_st02.spr	passerby181_st02.spr	passerby181_st02.spr										passerby181_st02.spr	
passerby182	passerby182_st02.spr	passerby182_st02.spr	passerby182_st02.spr										passerby182_st02.spr	
passerby183	passerby183_st02.spr	passerby183_st02.spr	passerby183_st02.spr										passerby183_st02.spr	
passerby184	passerby184_st02.spr	passerby184_st02.spr	passerby184_st02.spr										passerby184_st02.spr	
passerby185	passerby185_st02.spr	passerby185_st02.spr	passerby185_st02.spr										passerby185_st02.spr	
passerby186	passerby186_st02.spr	passerby186_st02.spr	passerby186_st02.spr										passerby186_st02.spr	
passerby187	passerby187_st02.spr	passerby187_st02.spr	passerby187_st02.spr										passerby187_st02.spr	
passerby188	passerby188_st02.spr	passerby188_st02.spr	passerby188_st02.spr										passerby188_st02.spr	
passerby189	passerby189_st02.spr	passerby189_st02.spr	passerby189_st02.spr										passerby189_st02.spr	
passerby190	passerby190_st02.spr	passerby190_st02.spr	passerby190_st02.spr										passerby190_st02.spr	
passerby191	passerby191_st02.spr	passerby191_st02.spr	passerby191_st02.spr										passerby191_st02.spr	
passerby192	passerby192_st02.spr	passerby192_st02.spr	passerby192_st02.spr	passerby192_st02.spr	passerby192_st02.spr	passerby192_st02.spr	passerby192_st02.spr	passerby192_st02.spr	passerby192_st02.spr	passerby192_st02.spr	passerby192_st02.spr	passerby192_st02.spr	passerby192_st02.spr	passerby192_st02.spr
passerby193	passerby193_st02.spr	passerby193_st02.spr	passerby193_st02.spr										passerby193_st02.spr	
passerby194	passerby194_st02.spr	passerby194_st02.spr	passerby194_st02.spr										passerby194_st02.spr	
passerby195	passerby195_st02.spr	passerby195_st02.spr	passerby195_st02.spr										passerby195_st02.spr	
passerby196	passerby196_st02.spr	passerby196_st02.spr	passerby196_st02.spr										passerby196_st02.spr	
passerby197	passerby197_st02.spr	passerby197_st02.spr	passerby197_st02.spr										passerby197_st02.spr	
passerby198	passerby198_st02.spr	passerby198_st02.spr	passerby198_st02.spr										passerby198_st02.spr	
passerby199	passerby199_st02.spr	passerby199_st02.spr	passerby199_st02.spr	passerby199_st02.spr	passerby199_st02.spr	passerby199_st02.spr	passerby199_st02.spr	passerby199_st02.spr	passerby199_st02.spr	passerby199_st02.spr	passerby199_st02.spr	passerby199_st02.spr	passerby199_st02.spr	
passerby200	npc_aura_m.spr	npc_aura_m.spr	npc_aura_m.spr										npc_aura_m.spr	
passerby201	passerby201_st02.spr	passerby201_st02.spr	passerby201_st02.spr										passerby201_st02.spr	
passerby202	state_chuansongdian_2.spr	state_chuansongdian_2.spr	state_chuansongdian_2.spr										state_chuansongdian_2.spr	
passerby203	passerby203_st02.spr	passerby203_st02.spr	passerby203_st02.spr										passerby203_st02.spr	
passerby204	passerby204_st02.spr	passerby204_st02.spr	passerby204_st02.spr										passerby204_st02.spr	
passerby205	passerby205_st02.spr	passerby205_st02.spr	passerby205_st02.spr										passerby205_st02.spr	
passerby206	passerby206_st02.spr	passerby206_st02.spr	passerby206_st02.spr										passerby206_st02.spr	
passerby207	passerby207_st02.spr	passerby207_st02.spr	passerby207_st02.spr										passerby207_st02.spr	
passerby208	sl_50_xlfh_a.spr	sl_50_xlfh_a.spr	sl_50_xlfh_a.spr	sl_50_xlfh_a.spr	sl_50_xlfh_a.spr	sl_50_xlfh_a.spr	sl_50_xlfh_a.spr	sl_50_xlfh_a.spr	sl_50_xlfh_a.spr	sl_50_xlfh_a.spr	sl_50_xlfh_a.spr	sl_50_xlfh_a.spr	sl_50_xlfh_a.spr	sl_50_xlfh_a.spr
passerby209	wd_50_wwwj_c.spr	wd_50_wwwj_c.spr	wd_50_wwwj_c.spr										wd_50_wwwj_c.spr	
passerby210	passerby210_st02.spr	passerby210_st02.spr	passerby210_st02.spr										passerby210_st02.spr	
passerby211	passerby211_st02.spr	passerby211_st02.spr	passerby211_st02.spr										passerby211_st02.spr	
passerby212	passerby212_st02.spr	passerby212_st02.spr	passerby212_st02.spr										passerby212_st02.spr	
passerby213	passerby213_st02.spr	passerby213_st02.spr	passerby213_st02.spr										passerby213_st02.spr	
passerby214	passerby214_st02.spr	passerby214_st02.spr	passerby214_st02.spr										passerby214_st02.spr	
passerby215	passerby215_st02.spr	passerby215_st02.spr	passerby215_st02.spr										passerby215_st02.spr	
passerby216	passerby216_st02.spr	passerby216_st02.spr	passerby216_st02.spr										passerby216_st02.spr	
passerby217	passerby217_st02.spr	passerby217_st02.spr	passerby217_st02.spr										passerby217_st02.spr	
passerby218	passerby218_st02.spr	passerby218_st02.spr	passerby218_st02.spr										passerby218_st02.spr	
passerby219	chengshuangshi.spr	chengshuangshi.spr	chengshuangshi.spr										chengshuangshi.spr	
passerby220	jianbingyu.spr	jianbingyu.spr	jianbingyu.spr										jianbingyu.spr	
passerby221	tabingjue.spr	tabingjue.spr	tabingjue.spr										tabingjue.spr	
passerby222	xueyingwu.spr	xueyingwu.spr	xueyingwu.spr										xueyingwu.spr	
passerby223	passerby223_st02.spr	passerby223_st02.spr	passerby223_st02.spr										passerby223_st02.spr	
passerby224	passerby224_st02.spr	passerby224_st02.spr	passerby224_st02.spr										passerby224_st02.spr	
passerby225	passerby225_st02.spr	passerby225_st02.spr	passerby225_st02.spr										passerby225_st02.spr	
passerby226	passerby226_st02.spr	passerby226_st02.spr	passerby226_st02.spr										passerby226_st02.spr	
passerby227	passerby227_st02.spr	passerby227_st02.spr	passerby227_st02.spr										passerby227_st02.spr	
passerby228	passerby228_st02.spr	passerby228_st02.spr	passerby228_st02.spr	passerby228_wlk.spr	passerby228_wlk.spr	passerby228_wlk.spr	passerby228_wlk.spr		passerby228_die.spr				passerby228_st02.spr	passerby228_wlk.spr
passerby229	passerby229_st02.spr	passerby229_st02.spr	passerby229_st02.spr										passerby229_st02.spr	
passerby230	passerby230_st02.spr	passerby230_st02.spr	passerby230_st02.spr										passerby230_st02.spr	
passerby231	passerby231_st02.spr	passerby231_st02.spr	passerby231_st02.spr										passerby231_st02.spr	
passerby232	passerby232_st02.spr	passerby232_st02.spr	passerby232_st02.spr										passerby232_st02.spr	
passerby233	passerby233_st02.spr	passerby233_st02.spr	passerby233_st02.spr										passerby233_st02.spr	
passerby234	passerby234_st02.spr	passerby234_st02.spr	passerby234_st02.spr										passerby234_st02.spr	
